"GeneNames" "GeneIndex" "ReferenceFreq"
"YPL096C.A" 1920 0.0014
"YML103C" 2161 0.0011
"YJL041W" 3250 0.001
"YML130C" 2138 0.0017
"YKR087C" 3637 0.0014
"YBR264C" 2779 0.0011
"YDR449C" 531 3e-04
"YDR322W" 431 0.0013
"YBR086C" 2641 0.0015
"YNL246W" 2873 8e-04
"YHR197W" 4041 0.0016
"YPL071C" 1941 8e-04
"YMR061W" 2286 9e-04
"YOR052C" 765 9e-04
"YDR005C" 185 0.0016
"YFL048C" 4323 6e-04
"YKR066C" 3619 7e-04
"YFL008W" 4349 0.0014
"YOR126C" 821 0.0014
"YPL011C" 1986 0.001
"YNL284C" 2844 9e-04
"YKL120W" 3465 0.0011
"YJL129C" 3181 0.0014
"YML019W" 2224 0.0012
"YOR106W" 806 0.0019
"YMR296C" 2462 7e-04
"YHR040W" 3924 0.0012
"YNL049C" 3029 9e-04
"YKR035W.A" 3591 0.0015
"YGR261C" 1400 0.0014
"YDR349C" 454 0.0012
"YNL123W" 2965 0.0021
"YDL022W" 164 0.001
"YDL031W" 158 0.0014
"YGR030C" 1228 0.0011
"YKR020W" 3581 0.001
"YOR280C" 942 9e-04
"YPL092W" 1925 5e-04
"YPL173W" 1864 7e-04
"YDR194C" 334 9e-04
"YOR124C" 819 0.0013
"YOR008C" 732 0.0013
"YOR036W" 752 9e-04
"YDR279W" 392 0.0014
"YCL031C" 4233 0.001
"YGR244C" 1388 0.0012
"YJR093C" 3343 0.0012
"YLR390W" 1738 0.0022
"YOL158C" 604 8e-04
"YGL196W" 1061 0.001
"YGR019W" 1221 0.0013
"YLR401C" 1747 5e-04
"YML072C" 2185 0.0015
"YHR204W" 4047 8e-04
"YIL003W" 4179 7e-04
"YFR042W" 4389 7e-04
"YDR530C" 595 6e-04
"YJR055W" 3313 0.0011
"YMR171C" 2358 8e-04
"YOR357C" 1000 7e-04
"YGR008C" 1213 0.001
"YNL180C" 2920 0.0015
"YDR162C" 303 0.0014
"YDL161W" 58 0.0012
"YIR006C" 4187 8e-04
"YOR201C" 874 0.0012
"YJR006W" 3281 0.0012
"YGR218W" 1372 0.0017
"YOR175C" 857 0.0013
"YNR028W" 3087 0.0011
"YIL019W" 4165 0.0016
"TLC1" 2595 0.0012
"YBR140C" 2685 9e-04
"YBR206W" 2733 0.0016
"YDR482C" 557 0.0015
"YML030W" 2215 7e-04
"YOR130C" 825 0.0017
"YJR113C" 3360 0.0017
"YBR279W" 2791 0.0011
"YOL052C" 684 0.0011
"YNL045W" 3033 0.0012
"YML021C" 2223 7e-04
"YEL052W" 3665 0.0012
"YHR117W" 3983 5e-04
"YMR184W" 2368 8e-04
"YJR112W.A" 3359 9e-04
"YMR130W" 2334 0.0011
"YCR077C" 4307 0.0011
"YJL212C" 3121 0.0011
"YDR320C" 428 0.0014
"YIR034C" 4202 9e-04
"YOL124C" 626 0.0013
"YMR261C" 2433 8e-04
"YHL039W" 3863 0.0012
"YPR010C.A" 2002 0.0011
"YIL091C" 4114 0.0015
"YIL063C" 4133 0.0014
"YBL011W" 2557 9e-04
"YIL085C" 4118 7e-04
"YDR308C" 418 0.0011
"YFL046W" 4325 0.0014
"YER062C" 3759 0.0011
"YDR237W" 364 0.0011
"YBR056W" 2611 7e-04
"YJL011C" 3268 0.001
"YDR150W" 292 0.001
"YBR123C" 2671 0.0013
"YLL027W" 1439 0.001
"YKL096W" 3483 0.0013
"YDL063C" 138 6e-04
"YML081W" 2177 0.0013
"YGR186W" 1344 0.0012
"YPL057C" 1952 0.001
"YOL062C" 674 0.0015
"YOR316C" 973 9e-04
