"GeneNames" "GeneIndex" "ReferenceFreq"
"YIL096C" 4109 9e-04
"YOR132W" 827 9e-04
"YPR009W" 2000 9e-04
"YLR005W" 1464 0.001
"YHL020C" 3877 0.0012
"YOR304C.A" 962 0.0017
"YJL125C" 3185 0.0011
"YLR459W" 1788 0.0014
"YMR222C" 2402 0.0016
"YDR067C" 230 0.0012
"YGL077C" 1150 7e-04
"YPL138C" 1888 0.0012
"YPL274W" 1789 9e-04
"YDR194C" 334 0.001
"YOR052C" 765 0.0013
"YFL001W" 4355 6e-04
"YLR224W" 1624 7e-04
"YHR112C" 3980 0.0011
"YMR197C" 2380 9e-04
"YPR176C" 2121 0.0014
"YKL032C" 3535 6e-04
"YKL137W" 3455 0.0014
"YBL004W" 2563 0.001
"YIL104C" 4104 5e-04
"YBR126C" 2673 5e-04
"YML129C" 2139 0.001
"YJR002W" 3278 0.0013
"YNL213C" 2899 0.0015
"YIL049W" 4140 0.0014
"YDR090C" 251 0.0012
"YNL316C" 2816 0.002
"YDR349C" 454 0.0013
"YCL033C" 4231 0.0015
"YOR305W" 963 0.0011
"YEL015W" 3695 0.0019
"YDL060W" 140 8e-04
"YJL024C" 3261 9e-04
"YLR241W" 1633 0.0017
"YMR208W" 2388 0.0013
"YML021C" 2223 0.0011
"YGL139W" 1100 0.0013
"YNL246W" 2873 0.0017
"YKL025C" 3539 0.0011
"YLR209C" 1611 0.001
"YHR043C" 3927 0.0014
"YPR107C" 2068 0.0013
"YPL038W" 1966 0.0011
"YKL176C" 3421 0.0011
"YER099C" 3791 0.001
"YKL074C" 3501 0.0013
"YPL092W" 1925 0.0012
"YBR001C" 2567 0.0012
"YCR059C" 4295 8e-04
"YNR041C" 3101 0.0011
"YDL015C" 169 0.0014
"YKL210W" 3396 0.0013
"YOR303W" 960 0.0013
"YPL105C" 1912 0.001
"YOL124C" 626 0.001
"YBR271W" 2784 8e-04
"YBR198C" 2726 0.0019
"YLR222C" 1621 7e-04
"YGR245C" 1389 0.0011
"YDR065W" 228 0.0011
"YER088C" 3782 0.0014
"YDR239C" 366 0.0017
"YJL210W" 3122 7e-04
"YHR123W" 3989 0.0013
"YMR109W" 2316 0.0014
"YGL178W" 1072 0.0015
"YMR195W" 2379 8e-04
"YLR455W" 1785 7e-04
"YJR025C" 3293 0.0012
"YGR230W" 1379 7e-04
"YGR137W" 1305 0.002
"YOR163W" 850 0.0011
"YPL179W" 1858 0.001
"YNL036W" 3041 0.0012
"YJR057W" 3315 0.0013
"YDR517W" 584 7e-04
"YLR193C" 1599 6e-04
"YNR003C" 3066 6e-04
"YGL186C" 1069 0.0013
"YMR244C.A" 2422 8e-04
"YPL250C" 1806 9e-04
"YML019W" 2224 0.0014
"YJR092W" 3342 0.0012
"YDR373W" 473 0.0016
"YOL102C" 643 0.0011
"YCR020C.A" 4267 0.0023
"YHR143W" 4003 0.0011
"YOR179C" 859 9e-04
"YKR070W" 3623 0.0019
"YGR145W" 1309 9e-04
"YGR079W" 1260 0.0014
"YBL102W" 2487 0.0018
"YGL206C" 1055 0.0015
"YDL153C" 64 4e-04
"YPR139C" 2092 0.0014
"YHR198C" 4042 0.0014
"YJR101W" 3350 0.0013
"YMR193W" 2375 0.001
"YER143W" 3827 9e-04
"YCR026C" 4273 6e-04
"YLR018C" 1472 0.0016
"YOR094W" 797 0.001
"YER022W" 3728 0.0015
"YDR492W" 565 7e-04
"YCL036W" 4228 9e-04
"YNL104C" 2979 0.0013
"YOR165W" 852 9e-04
"YHR110W" 3978 8e-04
"YOR065W" 775 7e-04
"YLR309C" 1680 9e-04
"YNL167C" 2928 0.0013
"YBR042C" 2601 0.0011
"YHR012W" 3900 0.001
"YOR097C" 800 0.0016
"YGL041W.A" 1176 0.0014
"YOR057W" 767 0.0014
"YLR016C" 1470 0.0011
"YJL068C" 3228 0.0012
"YDR264C" 383 0.0014
"YLR401C" 1747 0.0021
"YNR030W" 3089 0.0013
"YOR124C" 819 0.0018
"YOR357C" 1000 6e-04
"YMR054W" 2280 0.0012
"YDR041W" 209 0.0013
"YNL212W" 2900 9e-04
"YNL247W" 2872 0.0016
"YLR059C" 1503 9e-04
"YHR039C" 3922 0.0016
"YLR430W" 1766 0.0011
"YDR011W" 188 7e-04
"YFR034W.A" 4382 7e-04
"YHR135C" 3997 0.001
"YLR200W" 1605 8e-04
"YPL263C" 1797 0.0014
"YHR216W" 4052 0.0016
"YLL036C" 1433 0.0013
"YNL191W" 2911 0.0011
"YNL177C" 2922 0.0013
"YJL065C" 3230 0.0014
"YBR262C" 2777 9e-04
"YLR357W" 1713 0.0014
"YKR047W" 3601 0.0015
"YLR351C" 1707 0.0016
"YIL162W" 4053 0.0018
"YJR068W" 3325 0.0015
"YOR008C" 732 0.0013
"YJL062W.A" 3232 0.001
"YFL036W" 4333 4e-04
"YPL169C" 1867 7e-04
"YGR111W" 1287 8e-04
"YNL122C" 2966 9e-04
"YPR180W" 2124 0.0013
"YBR248C" 2764 0.001
"YCR077C" 4307 7e-04
"YNL243W" 2876 0.0014
"YGR174C" 1334 0.001
"YMR274C" 2444 9e-04
"YEL018W" 3691 0.0012
"YMR062C" 2287 0.0016
"YFL002C" 4354 0.0014
"YJR042W" 3301 6e-04
"YPL139C" 1887 0.0018
"YOR129C" 824 0.0011
"YNL118C" 2969 0.0011
"YDR370C" 470 9e-04
"YPL063W" 1949 8e-04
"YKL020C" 3544 8e-04
"YOR098C" 801 0.001
"YDL236W" 3 0.0011
"YOL059W" 677 6e-04
"YML093W" 2169 0.0012
"YML014W" 2227 0.0013
"YHL039W" 3863 9e-04
"YMR148W" 2346 7e-04
"YDL145C" 68 0.0012
"YNL123W" 2965 9e-04
"YHR074W" 3951 0.0018
"YCR052W" 4292 0.0013
"YER151C" 3835 8e-04
"YJL011C" 3268 2e-04
"YCR095C" 4319 0.0016
"YLR397C" 1744 0.0012
"YOR236W" 903 8e-04
"YBR246W" 2762 0.001
"YER029C" 3735 9e-04
"TLC1" 2595 0.0014
"YBR084W" 2637 0.0017
"YOR006C" 730 0.001
"YML032C" 2213 0.0015
"YPR198W" 2135 0.0011
"YHR081W" 3957 0.0019
"YKL008C" 3557 0.001
"YDL112W" 98 0.0014
"YEL024W" 3687 8e-04
"YPR056W" 2035 9e-04
"YNL022C" 3052 5e-04
"YBR074W" 2628 9e-04
"YDR289C" 401 0.0013
"YKL138C" 3454 0.0012
"YDL200C" 28 6e-04
"YML126C" 2141 0.0012
"YKL024C" 3540 9e-04
"YJR112W" 3358 9e-04
"YLR033W" 1485 0.001
"YBR243C" 2759 0.0013
"YKL157W" 3437 9e-04
"YNL188W" 2914 7e-04
"YKL027W" 3538 7e-04
"YOR136W" 829 0.0014
"YER152C" 3836 9e-04
"YHR062C" 3939 0.0013
"YMR194C.B" 2378 8e-04
"YBL051C" 2524 0.0017
"YER171W" 3850 9e-04
"YNR015W" 3077 0.0011
"YLR361C.A" 1717 0.0012
"YJL208C" 3124 0.001
"YGR008C" 1213 0.0011
"YGR203W" 1359 9e-04
"YDR169C" 310 0.0017
"YIL083C" 4120 0.0013
"YDL133W" 80 9e-04
"YOR374W" 1012 0.0018
"YKL041W" 3528 9e-04
"YBL090W" 2496 0.0017
"YBR081C" 2634 8e-04
"YNL229C" 2886 5e-04
"YBR251W" 2766 0.0019
"YHL002W" 3887 0.0013
"YDL043C" 153 0.001
"YMR010W" 2247 6e-04
"YNL129W" 2960 0.0013
"YKL138C.A" 3453 0.001
"YNL108C" 2976 0.0019
"YOR320C" 976 5e-04
"YNL207W" 2904 5e-04
"YHR197W" 4041 0.0011
"YGL038C" 1179 0.0012
"YAL040C" 4419 0.001
"YBR207W" 2734 0.001
"YER052C" 3750 0.001
"YBR272C" 2785 0.0012
"YKL174C" 3423 0.0011
"YKR030W" 3590 8e-04
"YHL007C" 3884 0.0013
"YCR036W" 4283 5e-04
"YIL088C" 4116 0.0012
"YDR262W" 382 0.0011
"YNL006W" 3059 0.0019
"YMR209C" 2389 0.0013
"YHR050W" 3932 4e-04
"YKL122C" 3464 0.0015
"YMR125W" 2329 0.0015
"YPR146C" 2098 0.0011
"YLL031C" 1436 0.0011
"YER035W" 3739 0.001
"YJL168C" 3154 0.001
"YLL029W" 1437 0.002
"YLR079W" 1519 0.001
"YBR026C" 2588 8e-04
"YPL163C" 1869 0.0017
"YML034W" 2212 0.0019
"YDR144C" 287 7e-04
"YPL047W" 1960 9e-04
"YGL005C" 1203 0.0011
"YER154W" 3837 0.001
"YBR104W" 2657 9e-04
"YKL057C" 3516 9e-04
"YER080W" 3775 0.0012
"YIL070C" 4127 0.001
"YMR285C" 2453 7e-04
"YEL036C" 3678 7e-04
"YLR335W" 1696 0.0014
"YPL183W.A" 1854 0.0014
"YKL212W" 3395 0.0017
"YPL196W" 1848 0.0015
"YBR004C" 2570 9e-04
"YLR170C" 1581 0.0014
"YBR056W.A" 2612 6e-04
"YKR099W" 3649 0.001
"YFR002W" 4357 0.001
"YKR085C" 3635 0.0013
"YJL072C" 3224 7e-04
"YKL144C" 3447 9e-04
"YLR305C" 1678 0.001
"YBR029C" 2590 0.001
"YLR068W" 1510 0.0014
"YAL033W" 4427 7e-04
"YKR003W" 3568 0.0014
"YMR189W" 2372 0.0011
"YOL119C" 631 0.0011
"YGL242C" 1029 0.001
"YLR168C" 1580 8e-04
"YML103C" 2161 0.0019
"YMR269W" 2440 0.0012
"YML071C" 2186 9e-04
"YOR185C" 863 8e-04
"YOR239W" 905 0.0014
"YOL103W" 642 0.001
"YBR002C" 2568 0.001
"YPL032C" 1969 8e-04
"YAL039C" 4420 8e-04
"YPL260W" 1799 0.0014
"YER134C" 3820 8e-04
"YGR102C" 1280 0.0011
"YDR398W" 499 8e-04
"YNL232W" 2884 9e-04
"YHR027C" 3912 0.0013
"YBR022W" 2584 0.0013
"YOR189W" 866 7e-04
"YJL212C" 3121 9e-04
"YDR141C" 284 7e-04
"YBL064C" 2513 9e-04
"YLR442C" 1777 0.0014
"YCR020W.B" 4268 0.0014
"YJR074W" 3330 8e-04
