"GeneNames" "GeneIndex" "ReferenceFreq"
"YPL245W" 1811 0.0018
"YOR015W" 736 0.0017
"YNL038W" 3039 8e-04
"YKL120W" 3465 6e-04
"YHR062C" 3939 0.0013
"YLL008W" 1454 0.0012
"YBR236C" 2754 0.0013
"YKR002W" 3567 0.0012
"YGL106W" 1125 0.0013
"YBR207W" 2734 4e-04
"YDR261C" 381 9e-04
"YDR246W" 371 9e-04
"YDR312W" 422 0.0012
"YHR107C" 3975 0.0012
"YDR120C" 271 0.0014
"YNL121C" 2967 7e-04
"YGR116W" 1290 0.0016
"YPR029C" 2015 0.0011
"YHR187W" 4032 0.0014
"YKR006C" 3570 0.0016
"YDL123W" 89 0.0011
"YPL184C" 1853 0.001
"YOL158C" 604 0.002
"YLR170C" 1581 0.0012
"YIL004C" 4178 6e-04
"YCR094W" 4318 0.0013
"YPL047W" 1960 0.0012
"YNR054C" 3112 0.0013
"YGR145W" 1309 8e-04
"YFR031C" 4378 0.0016
"YOR148C" 837 7e-04
"YMR222C" 2402 0.0011
"YHR074W" 3951 0.0011
"YOL068C" 669 9e-04
"YHL004W" 3885 0.0014
"YEL006W" 3700 0.0013
"YJL168C" 3154 0.0011
"YHL031C" 3869 6e-04
"YGR163W" 1323 0.0017
"YOR374W" 1012 6e-04
"YHR188C" 4033 0.001
"YDL236W" 3 0.0013
"YNL227C" 2887 5e-04
"YNL213C" 2899 9e-04
"YDR150W" 292 0.0018
"YHR169W" 4024 9e-04
"YDR275W" 389 0.0015
"YLL039C" 1432 0.0016
"YOR221C" 890 0.0013
"YHR024C" 3909 8e-04
"YGR166W" 1325 0.0014
"YJL060W" 3235 9e-04
"YNL132W" 2957 0.0017
"YER166W" 3847 0.001
"YPL157W" 1872 0.0023
"YDL161W" 58 0.0011
"YBR253W" 2768 0.0016
"YFL046W" 4325 0.0011
"YKL041W" 3528 0.0011
"YDR232W" 359 6e-04
"YDR266C" 384 8e-04
"YFR042W" 4389 5e-04
"YOL008W" 718 0.0017
"YIL023C" 4161 9e-04
"YBR245C" 2761 0.0014
"YPL038W" 1966 0.0015
"YIR036C" 4204 0.002
"YHR039C" 3922 0.0016
"YOL136C" 618 0.0018
"YPL096C.A" 1920 7e-04
"YLL029W" 1437 0.0013
"YJL031C" 3256 0.0013
"YGL050W" 1170 8e-04
"YLL009C" 1453 7e-04
"YIL157C" 4056 0.0018
"YLR005W" 1464 0.0022
"YOR106W" 806 0.0013
"YBR288C" 2798 5e-04
"YJR102C" 3351 8e-04
"YNL288W" 2841 0.0013
"YJL109C" 3197 0.001
"YDR264C" 383 7e-04
"YMR009W" 2246 5e-04
"YCL031C" 4233 8e-04
"YIL104C" 4104 0.0013
"YKR003W" 3568 0.001
"YOR094W" 797 0.001
"YPL108W" 1909 0.0015
"YLR384C" 1733 0.0011
"YJR003C" 3279 0.0013
"YKL079W" 3497 0.0015
"YIL137C" 4076 5e-04
"YER089C" 3783 0.0011
"YCR072C" 4304 0.0012
"YGR079W" 1260 7e-04
"YJL212C" 3121 0.001
"YNL169C" 2926 8e-04
"YOR304C.A" 962 9e-04
"YOR131C" 826 0.0011
"YNL036W" 3041 0.0014
"YDL063C" 138 0.0011
"YJL180C" 3145 8e-04
"YML059C" 2197 0.0012
"YGL067W" 1157 9e-04
"YNL091W" 2990 0.0013
"YJR060W" 3318 0.0016
"YOR303W" 960 0.001
"YDR237W" 364 9e-04
"YMR237W" 2415 6e-04
"YGL098W" 1132 0.0016
"YOR189W" 866 8e-04
"YMR054W" 2280 3e-04
"YLR430W" 1766 0.0016
"YDL070W" 132 0.001
"YIL127C" 4084 0.0012
"YMR189W" 2372 8e-04
