"GeneNames" "GeneIndex" "ReferenceFreq"
"YDR336W" 444 8e-04
"YDL010W" 173 9e-04
"YOR280C" 942 0.001
"YKL126W" 3462 6e-04
"YER035W" 3739 5e-04
"YJR025C" 3293 0.0012
"YNL088W" 2992 9e-04
"YBR207W" 2734 0.0015
"YDR307W" 417 0.0011
"YML072C" 2185 7e-04
"YGR184C" 1342 8e-04
"YLR248W" 1639 9e-04
"YPR024W" 2012 0.002
"YOR315W" 972 0.0015
"YCR065W" 4299 7e-04
"YMR194C.B" 2378 0.0012
"YEL022W" 3688 9e-04
"YDR183C.A" 325 0.0011
"YMR208W" 2388 0.001
"YOR089C" 792 0.0016
"YGL186C" 1069 0.0023
"YFR037C" 4384 0.0013
"YLL041C" 1430 0.0011
"YNL227C" 2887 0.0011
"YMR125W" 2329 9e-04
"YGL092W" 1137 6e-04
"YER062C" 3759 0.0015
"YDR538W" 599 0.001
"YGL257C" 1017 0.0018
"YLL015W" 1448 0.001
"YDR135C" 280 5e-04
"YIL114C" 4095 8e-04
"YIL004C" 4178 0.0012
"YDL031W" 158 0.0019
"YDR494W" 567 7e-04
"YBR278W" 2790 0.0013
"YDR072C" 234 6e-04
"YOR207C" 879 0.0013
"YHR043C" 3927 8e-04
"YHR104W" 3973 9e-04
"YDR349C" 454 0.0013
"YGL014W" 1195 0.0013
"TLC1" 2595 7e-04
"YMR110C" 2317 0.0014
"YJL030W" 3257 8e-04
"YPL095C" 1922 7e-04
"YFR042W" 4389 0.0013
"YEL060C" 3659 5e-04
"YKL094W" 3484 0.001
"YKL025C" 3539 0.0015
"YLR016C" 1470 0.0011
"YGL038C" 1179 0.0011
"YLR018C" 1472 8e-04
"YMR212C" 2392 0.0013
"YKL122C" 3464 0.0014
"YJR046W" 3305 0.0013
"YNR020C" 3081 8e-04
"YLR116W" 1551 9e-04
"YMR010W" 2247 0.0013
"YGL079W" 1148 0.0011
"YHR027C" 3912 0.002
"YHR148W" 4008 8e-04
"YDR337W" 445 0.0021
"YPR029C" 2015 7e-04
"YDL177C" 46 0.0011
"YML130C" 2138 8e-04
"YFL009W" 4348 0.0019
"YOR047C" 761 0.0012
"YER067W" 3763 6e-04
"YLR224W" 1624 0.0018
"YNL063W" 3017 0.001
"YDR016C" 191 0.0014
"YDR292C" 402 0.0011
"YIL145C" 4069 0.0011
"YDR090C" 251 0.0014
"YHR072W" 3948 8e-04
"YPL092W" 1925 0.0012
"YBR248C" 2764 0.0017
"YPL260W" 1799 0.0019
"YHR009C" 3897 0.0016
"YFL008W" 4349 0.001
"YML075C" 2182 0.0014
"YHR135C" 3997 0.001
"YML038C" 2209 9e-04
"YML129C" 2139 0.0017
"YGR026W" 1224 7e-04
"YDR264C" 383 0.0015
"YGR102C" 1280 0.0015
"YBR053C" 2609 9e-04
"YHR144C" 4005 0.001
"YGR161W.C" 1321 0.0011
"YGR283C" 1417 0.0014
"YFL016C" 4345 0.001
"YPL100W" 1916 0.0013
"YLR199C" 1604 0.001
"YGL050W" 1170 0.0012
"YNL138W.A" 2951 7e-04
"YHR059W" 3937 0.0011
"YKL066W" 3508 7e-04
"YPL210C" 1839 9e-04
"YCR067C" 4301 0.0013
"YER027C" 3733 0.001
"YGL172W" 1075 0.0012
"YLR146C" 1567 0.0015
"YPL032C" 1969 8e-04
"YBR110W" 2661 0.0011
"YNL137C" 2953 0.0011
"YJR074W" 3330 0.0016
"YNL091W" 2990 5e-04
"YGR146C" 1310 8e-04
"YKL157W" 3437 7e-04
"YGL005C" 1203 0.001
"YDR260C" 380 0.0014
"YPL241C" 1815 0.0019
"YDR060W" 223 0.0012
"YGL056C" 1167 0.001
"YPL173W" 1864 9e-04
"YGR090W" 1269 0.0014
"YDL148C" 66 0.0012
"YGR246C" 1390 0.0014
"YMR158W" 2352 6e-04
"YPL049C" 1958 0.0015
"YDR477W" 554 8e-04
"YKR066C" 3619 5e-04
"YHR197W" 4041 8e-04
"YPL071C" 1941 0.0011
"YLR426W" 1763 0.001
"YMR039C" 2271 0.0013
"YER149C" 3833 0.0011
"YBR253W" 2768 0.0013
"YOR354C" 997 0.0018
"YLR401C" 1747 0.001
"YKL035W" 3532 8e-04
"YPL177C" 1860 9e-04
"YNR030W" 3089 8e-04
"YGR147C" 1311 0.0011
"YDR527W" 591 0.0014
"YJL036W" 3252 0.0011
"YMR024W" 2258 0.0013
"YGL101W" 1129 0.0015
