"GeneNames" "GeneIndex" "ReferenceFreq"
"YNL119W" 2968 0.0014
"YPR037C" 2023 8e-04
"YIL115C" 4094 9e-04
"YHR027C" 3912 0.001
"YIR036C" 4204 0.0015
"YJL024C" 3261 9e-04
"YJL218W" 3119 0.0012
"YOR185C" 863 0.001
"YBR093C" 2648 9e-04
"YBR269C" 2783 0.0012
"YDR342C" 449 0.0016
"YNL038W" 3039 7e-04
"YHR074W" 3951 0.0011
"YJL127C.B" 3183 0.0013
"YPL003W" 1994 0.0012
"YJL210W" 3122 0.0014
"YOR320C" 976 0.0016
"YCR067C" 4301 0.001
"YGR101W" 1279 0.0013
"YJR102C" 3351 9e-04
"YNL313C" 2819 0.0012
"YMR088C" 2303 8e-04
"YML021C" 2223 4e-04
"YGL106W" 1125 0.0015
"YPL031C" 1970 0.0019
"YDR194C" 334 0.0013
"YPR004C" 1997 0.0013
"YDR072C" 234 6e-04
"YDR373W" 473 0.001
"YOR344C" 991 8e-04
"YKR003W" 3568 0.0013
"YOR151C" 840 0.0012
"YBL022C" 2549 0.001
"YJR055W" 3313 9e-04
"YNL045W" 3033 0.0011
"YKL214C" 3393 0.0015
"YPR120C" 2078 0.0014
"YPL190C" 1851 0.0012
"YLL051C" 1425 0.0011
"YEL024W" 3687 0.0015
"YJL011C" 3268 5e-04
"YBR264C" 2779 8e-04
"YKL096W" 3483 5e-04
"YGR147C" 1311 9e-04
"YCL052C" 4216 6e-04
"YBR140C" 2685 0.0017
"YJL168C" 3154 0.0011
"YDR068W" 231 0.0014
"YJL180C" 3145 0.0011
"YDR524C" 588 8e-04
"YBR002C" 2568 0.0016
"YIL079C" 4121 0.0014
"YJR042W" 3301 9e-04
"YGL196W" 1061 0.001
"YDR234W" 361 8e-04
"YHR100C" 3970 0.0013
"YPL096C.A" 1920 9e-04
"YFL017W.A" 4343 7e-04
"YGR163W" 1323 0.0017
"YBR046C" 2604 0.0013
"YHR195W" 4039 9e-04
"YML115C" 2150 0.0015
"YOR074C" 781 8e-04
"YGR233C" 1382 0.0013
"YJL031C" 3256 0.001
"YML071C" 2186 0.001
"YOL006C" 720 9e-04
"YPL250C" 1806 0.0014
"YEL053C" 3664 0.001
"YOL010W" 716 8e-04
"YGL108C" 1123 9e-04
"YLR002C" 1462 0.0011
"YPR125W" 2080 0.0016
"YNL227C" 2887 0.001
"YGL257C" 1017 0.001
"YJL110C" 3196 9e-04
"YMR222C" 2402 0.0012
"YDR516C" 583 0.0014
"YHR063C" 3940 0.0011
"YGR019W" 1221 0.001
"YPL101W" 1915 0.0011
"YGL211W" 1050 9e-04
"TLC1" 2595 0.0013
"YOL008W" 718 0.001
"YHR018C" 3904 0.001
"YCR088W" 4314 7e-04
"YDR349C" 454 0.0017
"YGR125W" 1298 0.0014
"YOR143C" 834 0.0016
"YIL030C" 4157 0.0013
"YGR041W" 1236 0.0014
"YKL130C" 3458 7e-04
"YGR122W" 1295 0.0016
"YNL087W" 2993 8e-04
"YNL180C" 2920 0.001
"YCR052W" 4292 0.0014
"YBR188C" 2720 0.0011
"YJL072C" 3224 0.0011
"YPR101W" 2063 0.001
"YOR229W" 897 9e-04
"YDR175C" 316 8e-04
"YIL154C" 4060 0.0014
"YLR342W" 1701 8e-04
"YDR294C" 404 8e-04
"YOR057W" 767 9e-04
"YGR270W" 1406 8e-04
"YLR270W" 1653 9e-04
"YOR118W" 814 0.0011
"YIL023C" 4161 7e-04
"YJR047C" 3306 0.0011
"YBR142W" 2687 9e-04
"YLR316C" 1684 0.0011
"YDL088C" 117 0.0011
"YBR014C" 2579 0.0013
"YFL017C" 4344 9e-04
"YKL067W" 3507 9e-04
"YDL195W" 31 0.0013
"YBR242W" 2758 0.0011
"YOL030W" 698 0.0015
"YPL252C" 1805 8e-04
"YGL171W" 1076 0.001
"YPL071C" 1941 6e-04
"YCR095C" 4319 9e-04
"YHL020C" 3877 7e-04
"YHR040W" 3924 0.0012
"YLR193C" 1599 9e-04
"YGL097W" 1133 0.0016
"YFR009W" 4363 0.0013
"YPL189C.A" 1852 0.0012
"YBR022W" 2584 7e-04
"YKR020W" 3581 9e-04
"YBR208C" 2735 8e-04
"YNL243W" 2876 0.0012
"YPL057C" 1952 0.0011
"YIR004W" 4185 0.0011
"YFR021W" 4372 6e-04
"YDR354W" 458 0.0014
"YPR166C" 2112 0.0013
"YOL088C" 655 0.001
"YIL158W" 4055 0.001
"YNL177C" 2922 0.0011
"YIL002W.A" 4180 6e-04
"YPL206C" 1842 0.0017
"YDR079C.A" 241 0.0012
"YKL127W" 3461 0.0011
"YHR123W" 3989 0.0015
"YOR042W" 757 9e-04
"YPR036W.A" 2022 0.0012
"YOR048C" 762 0.0011
"YNR022C" 3083 8e-04
"YLR351C" 1707 0.0014
"YLR314C" 1683 0.0014
"YOL144W" 611 0.0012
"YGR137W" 1305 0.0012
"YJR076C" 3332 9e-04
"YBR246W" 2762 0.0017
"YMR209C" 2389 7e-04
"YER019W" 3724 0.0013
"YEL071W" 3653 5e-04
"YLR410W" 1753 5e-04
"YLR163C" 1575 7e-04
"YIL162W" 4053 0.0019
"YJL101C" 3201 0.0021
"YOR239W" 905 9e-04
"YML014W" 2227 9e-04
