"GeneNames" "GeneIndex" "ReferenceFreq"
"YLL036C" 1442 8e-04
"YER144C" 3846 0.0011
"YGR090W" 1274 0.0011
"YBR139W" 2695 0.0012
"YBR272C" 2799 9e-04
"YLR429W" 1775 8e-04
"YIL002W.A" 4197 8e-04
"YJR099W" 3366 0.0016
"YER112W" 3819 7e-04
"YHR100C" 3988 6e-04
"YOR143C" 837 6e-04
"YLR321C" 1697 8e-04
"YEL006W" 3720 9e-04
"YHR192W" 4055 0.0014
"YDL015C" 172 6e-04
"YML113W" 2159 5e-04
"YJL091C" 3230 0.0017
"YPL066W" 1954 8e-04
"YPL030W" 1978 0.0014
"YCL052C" 4234 7e-04
"YOR354C" 1002 0.001
"YGR266W" 1412 0.0015
"YGR145W" 1313 9e-04
"YBR014C" 2590 4e-04
"YCR067C" 4319 9e-04
"YBR129C" 2688 0.0011
"YDR498C" 570 0.0012
"YLR026C" 1491 0.0013
"YEL007W" 3719 0.0016
"YMR214W" 2405 9e-04
"YER035W" 3758 0.0014
"YOR015W" 740 0.0013
"YOR148C" 841 8e-04
"YGR125W" 1302 0.0016
"YNL045W" 3051 8e-04
"YNL147W" 2964 6e-04
"YEL056W" 3680 0.0015
"YDR331W" 439 0.0011
"YHR205W" 4067 0.0011
"YPL196W" 1857 9e-04
"YGR218W" 1378 0.001
"YHR018C" 3921 0.0011
"YDR005C" 188 0.0013
"YMR238W" 2427 0.0021
"YIR004W" 4202 9e-04
"YJR093C" 3361 0.0015
"YDR197W" 337 6e-04
"YNL163C" 2949 8e-04
"YLR426W" 1773 0.0014
"YOL151W" 608 0.001
"YOL108C" 641 9e-04
"YNR032C.A" 3110 8e-04
"YOR320C" 981 0.0017
"YOL065C" 675 8e-04
"YDR294C" 403 0.0014
"YDR511W" 578 0.0013
"YDL122W" 91 8e-04
"YNL119W" 2986 0.0013
"YLR005W" 1473 5e-04
"YDR336W" 444 0.0011
"YDR182W" 324 0.0011
"YNL154C" 2958 5e-04
"YML021C" 2231 8e-04
"YBR264C" 2792 0.0014
"YMR189W" 2383 0.0015
"YEL052W" 3684 0.0012
"YDL117W" 95 0.001
"YBR288C" 2812 0.001
"YEL013W" 3716 0.0011
"YHR135C" 4015 9e-04
"YDL224C" 13 0.0016
"YMR060C" 2293 5e-04
"YBR245C" 2774 0.001
"YMR212C" 2403 0.0017
"YDR410C" 507 0.0013
"YGL112C" 1125 0.0011
"YKR013W" 3594 0.0013
"YHR047C" 3948 0.0017
"YPL206C" 1851 0.0014
"YFR014C" 4386 9e-04
"YCL017C" 4258 0.0013
"YDR261C" 381 0.0015
"YPR120C" 2085 7e-04
"YPL250C" 1815 0.0015
"YNL192W" 2927 0.0014
"YKL057C" 3535 8e-04
"YOL014W" 716 0.0014
"YPL173W" 1873 0.0012
"YLR295C" 1682 0.0016
"YJL212C" 3139 0.0014
"YJL186W" 3159 0.0012
"YMR009W" 2254 0.0016
"YLR309C" 1691 0.0017
"YDR111C" 267 0.001
"YDL065C" 139 0.0017
"YNR029C" 3106 0.0011
"YML103C" 2168 0.0011
"YBL007C" 2572 0.0013
"YIR008C" 4206 0.0014
"YDR183C.A" 326 6e-04
"YGR142W" 1312 0.0011
"YNL186W" 2932 0.001
"YJL030W" 3276 9e-04
"YGR295C" 1429 0.0011
"YGR277C" 1419 0.001
"YBR243C" 2772 0.0015
"YJR013W" 3305 0.0014
"YLR256W" 1656 0.001
"YIR006C" 4204 0.001
"YCR077C" 4325 0.0013
"YPL260W" 1808 8e-04
"YJR046W" 3324 0.002
"YMR073C" 2302 9e-04
"YFR011C" 4384 8e-04
"YJR006W" 3300 0.0015
"YNL213C" 2915 0.0013
"YML014W" 2235 9e-04
"YGL097W" 1138 0.0019
"YDR116C" 270 0.0012
"YNL264C" 2873 8e-04
"YMR216C" 2407 0.001
"YDR468C" 547 0.0015
"YKL205W" 3419 0.001
"YKL046C" 3542 0.001
"YDL019C" 169 0.0012
"YPR158W" 2112 9e-04
"YGR102C" 1285 3e-04
"YOR207C" 884 0.0015
"YPL179W" 1867 7e-04
"YLR363W.A" 1729 0.001
"YJR142W" 3404 9e-04
"YLR193C" 1611 0.001
"YDR257C" 378 6e-04
"YDR357C" 459 0.0011
"YDR434W" 524 0.0011
"YLL018C.A" 1455 0.0015
"YKL144C" 3466 0.0015
