"GeneNames" "GeneIndex" "ReferenceFreq"
"YDL043C" 156 0.0013
"YJR056C" 3332 0.0015
"YER112W" 3819 8e-04
"YNL107W" 2995 0.0015
"YLR390W" 1748 8e-04
"YHR216W" 4071 6e-04
"YPR166C" 2118 0.0016
"YDL022W" 167 0.001
"YOR042W" 762 0.0012
"YGL127C" 1115 8e-04
"YGR008C" 1218 0.0012
"YOR075W" 785 0.0016
"YLL026W" 1449 0.0011
"YPL244C" 1821 8e-04
"YDR308C" 417 0.0012
"YPR101W" 2070 0.001
"YPL066W" 1954 0.0011
"YDL115C" 97 0.0014
"YPL221W" 1839 0.0013
"YJL024C" 3280 0.0012
"YJR099W" 3366 0.001
"YMR209C" 2400 0.0019
"YLR401C" 1756 9e-04
"YIL019W" 4182 0.0014
"YMR289W" 2468 0.0014
"YDR498C" 570 0.0011
"YIR006C" 4204 0.0016
"YOR002W" 730 0.0016
"YPL096C.A" 1927 0.001
"YOR297C" 961 0.0011
"YMR296C" 2473 9e-04
"YGR206W" 1368 9e-04
"YDR237W" 364 0.0011
"YDR456W" 537 0.0017
"YBR206W" 2745 0.0015
"YHR204W" 4066 9e-04
"YOR239W" 910 0.0013
"YOR278W" 945 0.0014
"YOL052C" 688 9e-04
"YDR482C" 557 0.001
"YML103C" 2168 0.0012
"YML101C" 2170 0.0011
"YOR106W" 809 0.0011
"YBR254C" 2782 0.0011
"YML102W" 2169 0.0013
"YBL029C.A" 2553 0.001
"YKL130C" 3477 0.0012
"YJR001W" 3296 0.0011
"YGR246C" 1397 7e-04
"YPL206C" 1851 0.0013
"YJL041W" 3269 0.0018
"YEL052W" 3684 0.0013
"YOR196C" 876 0.0012
"YML070W" 2194 0.0015
"YFL008W" 4368 8e-04
"YCR020C.A" 4285 0.0012
"YDL161W" 58 0.0015
"YNL099C" 3002 0.0012
"YDR079W" 242 0.001
"YKL067W" 3526 7e-04
"YGR230W" 1385 0.0014
"YOR124C" 822 9e-04
"YIL002W.A" 4197 0.0014
"YNL252C" 2883 0.0013
"YFL002C" 4373 0.0011
"YKL138C.A" 3472 0.001
"YBR001C" 2578 0.0012
"YMR044W" 2284 0.001
"YNR028W" 3105 9e-04
"YOR176W" 864 7e-04
"YHR142W" 4020 8e-04
"YML088W" 2179 0.0012
"YDR067C" 233 0.001
"YBR279W" 2805 0.0015
"YGL211W" 1056 0.001
"YER082C" 3795 0.0012
"YHR169W" 4042 8e-04
"YNL180C" 2937 0.0015
"YHR018C" 3921 0.0014
"YGL196W" 1067 0.0011
"YPL047W" 1968 0.001
"YMR212C" 2403 0.0013
"YDR139C" 284 9e-04
"YMR039C" 2279 0.0011
"YNL058C" 3039 0.0017
"YMR225C" 2415 5e-04
"YBR269C" 2796 0.0015
"YLR430W" 1776 8e-04
"YNR015W" 3095 8e-04
"YLR397C" 1753 0.0013
"YOL020W" 711 9e-04
"YDR449C" 531 5e-04
"YAR014C" 4479 6e-04
"YCL033C" 4249 0.0014
"YBR104W" 2668 5e-04
"YNL038W" 3057 0.0012
"YDR292C" 401 6e-04
"YNL181W" 2936 0.0014
"YBR086C" 2652 9e-04
"YLR256W" 1656 8e-04
"YER035W" 3758 0.0014
"YBR264C" 2792 0.0018
"YOR357C" 1005 0.0016
"YER059W" 3776 8e-04
"YHR122W" 4006 9e-04
"YNL123W" 2983 0.002
"YIR035C" 4221 0.0012
"YJR006W" 3300 0.0013
"YMR199W" 2393 8e-04
"YJL183W" 3161 0.0012
"YER062C" 3778 9e-04
"YPL202C" 1854 0.0013
"YEL042W" 3692 9e-04
"YMR233W" 2422 9e-04
"YHR009C" 3914 9e-04
"YKR077W" 3646 0.0014
"YMR139W" 2350 0.0012
"YDR117C" 271 8e-04
"YDR376W" 477 9e-04
"YBL011W" 2568 0.0012
"YML129C" 2146 9e-04
"YGR041W" 1241 0.0015
"YMR128W" 2342 0.0011
"YDR182W" 324 0.0014
"YPL049C" 1966 0.0017
"YPL112C" 1912 6e-04
"YPL151C" 1886 6e-04
"YIL070C" 4143 8e-04
"YOL006C" 724 8e-04
"YOR132W" 830 8e-04
"YGR090W" 1274 0.0011
"YLR105C" 1552 0.0016
"YER089C" 3802 0.0014
"YKL212W" 3414 6e-04
"YFR042W" 4409 0.0014
"YJR042W" 3320 0.0013
"YIL156W.B" 4076 0.0016
"YKL010C" 3573 0.0011
"YML030W" 2223 9e-04
"YGR184C" 1347 0.0012
"YER172C" 3869 0.0012
"YIL091C" 4130 0.0016
"YDR493W" 566 0.001
"YNL323W" 2826 0.0012
"YML072C" 2192 8e-04
"YDR021W" 197 8e-04
"YKR087C" 3656 0.0011
"YIR034C" 4220 0.0012
