"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDL237W","YDL237W","NS",1,1,1,0.996255192379399,0.99994311316571,0.494655710625335,0.997987755738784,0.841533189440315,0.999437228738641
"YDL236W","YDL236W","NS",2,1,2,0.248548218323673,0.99994311316571,0.742934936949026,0.997987755738784,0.496586685953868,0.999437228738641
"YDL235C","YDL235C","NS",1,1,2,0.156799076611192,0.99994311316571,0.137436963659048,0.997987755738784,0.104245485181158,0.999437228738641
"YDL234C","YDL234C","NS",2,1,1,0.234259456958784,0.99994311316571,0.785488815149453,0.997987755738784,0.495492644573779,0.999437228738641
"YDL232W","YDL232W","NS",1,1,1,0.200217600392088,0.99994311316571,0.610454938181344,0.997987755738784,0.379126235223937,0.999437228738641
"YDL230W","YDL230W","NS",1,1,1,0.499206273804613,0.99994311316571,0.625575418323681,0.997987755738784,0.675741661638329,0.999437228738641
"YDL229W","YDL229W","NS",3,3,1,0.635755679436592,0.99994311316571,0.784406127604206,0.997987755738784,0.845664302547113,0.999437228738641
"YDL219W","YDL219W","NS",1,1,1,0.765763173528629,0.99994311316571,0.688047344600801,0.997987755738784,0.864496307350354,0.999437228738641
"YDL217C","YDL217C","NS",1,1,1,0.165146316025571,0.99994311316571,0.689650220432502,0.997987755738784,0.361325491711564,0.999437228738641
"YDL213C","YDL213C","NS",2,1,2,0.674893978560585,0.99994311316571,0.656570938692434,0.997987755738784,0.803778426048772,0.999437228738641
"YDL212W","YDL212W","NS",1,1,1,0.156648127090865,0.99994311316571,0.382353554027614,0.997987755738784,0.228509053218288,0.999437228738641
"YDL208W","YDL208W","NS",2,1,2,0.41650472091262,0.99994311316571,0.0070213379562464,0.997987755738784,0.0199874161585372,0.999437228738641
"YDL207W","YDL207W","NS",1,2,1,0.248548218323673,0.99994311316571,0.0163625562263145,0.997987755738784,0.0264545860566571,0.999437228738641
"YDL204W","YDL204W","NS",3,1,2,0.6255860473429,0.99994311316571,0.415830605471609,0.997987755738784,0.610424772159205,0.999437228738641
