"GeneNames" "GeneIndex" "ReferenceFreq"
"YEL066W" 1751 0.003
"YNL322C" 1349 0.0021
"YEL024W" 1772 0.0026
"YOR085W" 367 0.0031
"YOR176W" 402 0.0023
"YHR108W" 1936 0.0016
"YIR029W" 2049 0.0026
"YHR087W" 1931 0.0017
"YIL010W" 2040 0.0022
"YAL049C" 2161 0.0025
"YDR214W" 176 0.0026
"YBR164C" 1297 0.0021
"YNL111C" 1421 0.0022
"YML100W" 1032 0.002
"YFR047C" 2148 0.0025
"YGL022W" 568 0.0028
"YGR182C" 638 0.0028
"YJR088C" 1591 0.0021
"YMR194C.B" 1127 0.0021
"YER037W" 1807 0.0019
"YDR016C" 105 0.0016
"YCR043C" 2098 0.003
"YOR065W" 364 0.0018
"YOR164C" 397 0.0019
"YEL020W.A" 1774 0.0022
"YML098W" 1033 0.0027
"YMR235C" 1144 0.0023
"YMR236W" 1145 0.0021
"YLR414C" 834 0.0022
"YML052W" 1051 0.0019
"YMR181C" 1121 0.0031
"YMR200W" 1131 0.0019
"YBL056W" 1198 0.0027
"YFR051C" 2151 0.0022
"YDR516C" 279 0.0017
"YAL062W" 2156 0.0025
"YLR292C" 790 0.0022
"YNR050C" 1480 0.0027
"YOL077W.A" 316 0.0019
"YIL077C" 2009 0.002
"YGL207W" 499 0.0025
"YPL092W" 912 0.0024
"YJR135W.A" 1612 0.0023
"YMR272C" 1161 0.0017
"YNL134C" 1413 0.0021
"YHR143W.A" 1955 0.0019
"YLR190W" 751 0.0021
"YMR015C" 1076 0.0031
"YJR125C" 1608 0.0027
"YLR028C" 705 0.0023
"YGL196W" 503 0.0018
"YOL030W" 334 0.0031
"YLR250W" 776 0.0018
"YHR136C" 1949 0.0026
"YPR154W" 997 0.0027
"YLR214W" 763 0.0024
"YGL020C" 570 0.0016
"YDR115W" 143 0.002
"YLR356W" 815 0.0019
"YHR037W" 1911 0.0018
"YNL067W" 1440 0.0027
"YOR232W" 426 0.003
"YPL240C" 862 0.0023
"YJR074W" 1584 0.0025
"YGL231C" 487 0.0025
"YGR207C" 650 0.0028
"YDL143W" 37 0.0026
"YNL305C" 1357 0.0024
"YGR001C" 581 0.0019
"YGL068W" 549 0.0019
"YBR080C" 1260 0.0018
"YDR531W" 286 0.0027
"YPL163C" 889 0.0017
"YDR238C" 185 0.0022
"YJL124C" 1524 0.0014
"YNL101W" 1424 0.0017
"YAL042W" 2165 0.002
"YLR359W" 816 0.0021
"YJL199C" 1492 0.0025
"YML070W" 1044 0.0021
"YDL171C" 29 0.0016
"YKL126W" 1658 0.0033
"YLR099W.A" 729 0.002
"YPR004C" 944 0.0027
"YBR187W" 1304 0.0028
"YBL050W" 1200 0.0017
"YER090W" 1837 0.0028
"YDL052C" 83 0.0018
"YIL069C" 2014 0.0033
"YNR035C" 1475 0.0017
"YKL067W" 1676 0.0022
"YGL028C" 565 0.0015
"YBR046C" 1244 0.0018
"YMR123W" 1105 0.0021
"YDL022W" 89 0.0025
"YDL097C" 61 0.0019
"YER145C" 1860 0.0023
"YDR212W" 175 0.0024
"YDL110C" 57 0.0018
"YMR261C" 1159 0.0023
"YIL078W" 2008 0.0023
"YDR486C" 267 0.0035
"YDR517W" 280 0.0025
"YDR341C" 216 0.0027
"YMR246W" 1152 0.0027
"YLR120C" 736 0.0026
"YNL189W" 1394 0.0017
"YLR113W" 734 0.0019
"YDL131W" 45 0.0021
"YER035W" 1805 0.0029
"YKL094W" 1668 0.0029
"YKR074W" 1739 0.0016
"YOR234C" 427 0.0025
"YOR220W" 417 0.0023
"YIL087C" 2006 0.002
"YBL058W" 1196 0.0014
"YOR016C" 348 0.0026
"YDR084C" 133 0.003
"YAL046C" 2162 0.0026
"YOR323C" 461 0.0019
"YOL151W" 291 0.0018
"YKL066W" 1677 0.0021
"YLR220W" 766 0.0022
"YMR170C" 1117 0.0029
"YDR242W" 186 0.0028
"YIL033C" 2029 0.002
"YLR204W" 759 0.0023
"YNL153C" 1408 0.0024
"YHR074W" 1928 0.0023
"YML048W" 1052 0.0024
"YOR027W" 353 0.0015
"YDR457W" 257 0.0026
"YNL312W" 1353 0.002
"YOR061W" 362 0.0022
"YBR088C" 1265 0.0029
"YNL098C" 1427 0.0029
