"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDL147W","YDL147W","NS",1,1,1,0.523127375869508,0.743299510132907,0.148695190847851,0.7628015407788,0.276436746226298,0.597297258873098
"YDL145C","YDL145C","NS",2,2,1,0.00301109297056101,0.15564156619537,0.591129902592926,0.927525919085524,0.0130490976543904,0.236605865927184
"YDL144C","YDL144C","NS",1,1,1,0.0236805647200317,0.290213331030182,0.563264855913392,0.926008118578437,0.0709218447978529,0.403870738414753
"YDL143W","YDL143W","NS",1,1,1,0.671791431345283,0.825705465311021,0.297284347111631,0.819510082341948,0.521425591923114,0.749549288389477
"YDL142C","YDL142C","NS",1,1,1,0.130731586524425,0.449903955443886,0.739221288825279,0.955104561085239,0.322463731915095,0.634030176675141
"YDL140C","YDL140C","NS",1,1,1,0.390732463905903,0.647270988350568,0.164715487498071,0.7628015407788,0.240915548755091,0.580685359089235
"YDL137W","YDL137W","NS",1,1,1,0.488242436379471,0.72033067082319,0.164835275478637,0.7628015407788,0.283268137053979,0.604434452600531
"YDL136W","YDL136W","NS",1,1,1,0.599264326574036,0.783967456431608,0.271301541987778,0.815430919101133,0.457922830733986,0.710926213164562
"YDL135C","YDL135C","NS",1,1,1,0.737940237841759,0.860405239959575,0.89211943273659,0.984464041819915,0.933544513101462,0.96464709531901
"YDL134C","YDL134C","NS",1,1,1,0.135544587492698,0.457092257017373,0.526394688712336,0.917071881674617,0.259725139139947,0.583309208018321
"YDL133C.A","YDL133C.A","NS",1,1,1,0.564416281298298,0.767901354070225,0.640873047803916,0.935502603337931,0.729546755516831,0.86724212622053
"YDL131W","YDL131W","NS",1,1,1,0.0292698723811526,0.300612717188497,0.352506287298584,0.850096182992833,0.0575102919935532,0.383277742191542
"YDL130W.A","YDL130W.A","NS",1,1,1,0.342005964663544,0.619605649287124,0.17941569823681,0.785169303149017,0.232619041298106,0.574246102099565
"YDL130W","YDL130W","NS",1,1,1,0.000227630549306523,0.0534112309348348,0.617493684758517,0.930625238520878,0.00138731357097122,0.0739336622578567
"YDL128W","YDL128W","NS",1,1,1,0.146499855210633,0.471431787386205,0.452651368877413,0.893225693491388,0.24624563670411,0.580685359089235
"YDL126C","YDL126C","NS",1,1,1,0.227409807711697,0.535743218626616,0.416080521162379,0.886082454454464,0.317725077814748,0.634030176675141
"YDL125C","YDL125C","NS",1,1,1,0.671901289392675,0.825705465311021,0.761452666737354,0.957627293954381,0.85449465945349,0.923206853866221
"YDL124W","YDL124W","NS",1,1,1,0.158943560566582,0.47964027128784,0.880050102557278,0.984464041819915,0.415016464707486,0.688542881841956
"YDL123W","YDL123W","NS",1,1,1,0.773634089613856,0.876054909603789,0.501974850614174,0.90982941673819,0.75566531619241,0.881342852604767
"YDL121C","YDL121C","NS",1,1,1,0.975471742518487,0.98859265185663,0.125989495018732,0.7628015407788,0.380543932482571,0.670555235866466
"YDL120W","YDL120W","NS",1,1,1,0.877967355209217,0.935328459840146,0.613245935272523,0.928327730224039,0.871758381637283,0.929620333761573
"YDL117W","YDL117W","NS",1,1,1,0.0363945028851282,0.322704701572608,0.166543522467981,0.765382178598755,0.0370091135549928,0.343252043160201
"YDL115C","YDL115C","NS",1,1,1,0.983353751286138,0.992896463290301,0.489673352326535,0.907000325100862,0.833419988145987,0.912738931430315
"YDL110C","YDL110C","NS",1,1,1,0.687131464727974,0.83595893676538,0.162267800389234,0.7628015407788,0.356099461027523,0.658786551681397
"YDL103C","YDL103C","NS",1,1,1,0.0603002616578784,0.36909412033412,0.924950579104863,0.984569411518076,0.216764920376852,0.562657882785022
"YDL100C","YDL100C","NS",1,1,1,0.267353077078082,0.57159146126772,0.897066319573549,0.984464041819915,0.582270168301787,0.788891792972856
"YDL099W","YDL099W","NS",1,1,1,0.637066273261739,0.800454173132202,0.0844013096726843,0.710727272674787,0.210939581512547,0.557319208712111
"YDL097C","YDL097C","NS",1,1,1,0.77389716910981,0.876054909603789,0.749220812456366,0.957435527081431,0.895843609785592,0.943788952450105
"YDL095W","YDL095W","NS",1,1,1,0.0192257888944041,0.278200984995185,0.153133347181444,0.7628015407788,0.0201022286262757,0.267825424075686
"YDL092W","YDL092W","NS",1,1,1,0.0290082931799022,0.300612717188497,0.958199111151611,0.988542605942693,0.127384263667364,0.484422081064972
"YDL086W","YDL086W","NS",1,1,1,0.281582985898415,0.580723353119811,0.945723431262998,0.985766438945037,0.61864950193255,0.812837740061709
"YDL085C.A","YDL085C.A","NS",1,1,1,0.0087694562441456,0.229296753914675,0.0665779402528784,0.676668317990703,0.00493113650887954,0.165762050336951
"YDL084W","YDL084W","NS",1,1,1,0.578816970681688,0.776375126420803,0.652672505772725,0.941501391757378,0.745525373839939,0.87643494579293
"YDL083C","YDL083C","NS",1,1,1,0.351322984126584,0.627157451239041,0.339030115070829,0.845104691087896,0.372539306111016,0.666697842862274
"YDL082W","YDL082W","NS",1,1,1,0.587933522959361,0.780014130484687,0.685290630810158,0.948730808388827,0.769167898361463,0.886340840350238
"YDL081C","YDL081C","NS",1,1,1,0.728789020491326,0.856264417977916,0.471546797777757,0.903502673694808,0.710722100557883,0.857131652744649
"YDL078C","YDL078C","NS",1,1,1,0.052971718656136,0.355506603740894,0.466494711461677,0.899849323932927,0.116154321767388,0.468260503803953
"YDL076C","YDL076C","NS",1,1,1,0.13431359676778,0.456404630722175,0.324218397297838,0.834887151797017,0.180019382260839,0.525858757005257
"YDL075W","YDL075W","NS",1,1,1,0.818924551999493,0.903482716992007,0.0102331268376394,0.406218603520868,0.0484531431327209,0.370175236870612
"YDL072C","YDL072C","NS",1,1,1,0.630370196654656,0.794832130677304,0.813247231425604,0.968758865890137,0.855181085686605,0.923206853866221
"YDL070W","YDL070W","NS",1,1,1,0.306463803281249,0.596280863908753,0.430540998827392,0.889648730371473,0.399182928972894,0.679294937543438
"YDL067C","YDL067C","NS",1,2,1,0.639343622158737,0.80265026637762,0.504137197330251,0.911484602203939,0.687250560585695,0.850793484068161
"YDL066W","YDL066W","NS",1,1,1,0.536954670653861,0.747741132612114,0.00746863048232407,0.338422318730309,0.0261427898864052,0.307199171774006
"YDL064W","YDL064W","NS",1,1,1,0.126083111549787,0.449199846616798,0.521230864756522,0.915722872587253,0.24462864194586,0.580685359089235
"YDL061C","YDL061C","NS",1,1,1,0.899371597822878,0.948420338437736,0.793455360783539,0.96514450839373,0.954395757522198,0.970835535468344
"YDL057W","YDL057W","NS",1,1,1,0.454595481206948,0.692780261276573,0.685301913103371,0.948730808388827,0.674860874424505,0.842612006067167
"YDL055C","YDL055C","NS",1,1,1,0.815871316097987,0.902165397608351,0.139467160030495,0.7628015407788,0.361095293078346,0.661352234179537
"YDL054C","YDL054C","NS",1,1,1,0.151275261210934,0.474621094565153,0.375788125818716,0.874032714298712,0.219850904811763,0.562657882785022
"YDL053C","YDL053C","NS",1,1,1,0.056786310764787,0.356546232819137,0.26659419590568,0.815430919101133,0.0785782776627947,0.419788598271898
"YDL052C","YDL052C","NS",1,1,1,0.152276705685474,0.474621094565153,0.249517982056548,0.812349585226473,0.1622526141388,0.511575702587702
"YDL046W","YDL046W","NS",1,1,1,0.447062527724151,0.685495875843698,0.615693709457003,0.930625238520878,0.630347908561846,0.819047700662134
"YDL045C","YDL045C","NS",1,1,1,0.389291587529256,0.64635419358011,0.857571158523624,0.976827882716417,0.700099421138819,0.854479362957098
"YDL040C","YDL040C","NS",1,1,1,0.0652525727176601,0.37798989674131,0.445357730816333,0.892767801406013,0.131888299879204,0.490087311763615
"YDL029W","YDL029W","NS",1,1,1,0.796255020643194,0.89060907916531,0.598178892003688,0.927525919085524,0.829577405952145,0.912276763244682
"YDL027C","YDL027C","NS",1,1,1,0.34661643475204,0.622826406195072,0.58937898767766,0.927525919085524,0.528743914192249,0.754328745978568
"YDL022W","YDL022W","NS",1,1,1,0.360116433946877,0.630787944673747,0.881628452618322,0.984464041819915,0.681747852383789,0.847337347814891
"YDL019C","YDL019C","NS",1,1,1,0.680605963131468,0.831724848681352,0.489095264240442,0.906890195842253,0.699040352265319,0.854479362957098
"YDL018C","YDL018C","NS",1,1,1,0.0968648752304492,0.414582532144132,0.499649158490039,0.90982941673819,0.194962880982249,0.541288303616537
"YDL015C","YDL015C","NS",1,1,1,0.367086703707204,0.634175284189781,0.0669396894381379,0.677180579199767,0.115641944076944,0.467056650292279
"YDL012C","YDL012C","NS",1,1,1,0.737543487706688,0.860405239959575,0.0497317194522994,0.655554483689401,0.157924312153717,0.509290801259209
"YDL010W","YDL010W","NS",1,1,1,0.958371941158545,0.977610967054818,0.560050419311753,0.926008118578437,0.870719777278365,0.928966168629505
"YDL008W","YDL008W","NS",1,1,1,0.171300608192057,0.49141237614397,0.206265068238107,0.799840370181609,0.15345013373085,0.503981111131326
"YDL007W","YDL007W","NS",1,1,1,0.838315271165585,0.913988534423391,0.0424436303921004,0.651177532899382,0.154277684148721,0.503981111131326
"YDL004W","YDL004W","NS",1,1,1,0.222493122845776,0.532294130863852,0.16694504634227,0.765382178598755,0.159457857927131,0.509290801259209
"YDL002C","YDL002C","NS",1,1,1,0.636996243055417,0.800454173132202,0.384961395593748,0.883962343575916,0.5898996543662,0.79198133439393
"YDR001C","YDR001C","NS",1,1,1,0.346130489488893,0.622826406195072,0.277137667801937,0.815430919101133,0.320793162971019,0.634030176675141
"YDR002W","YDR002W","NS",1,1,1,0.879282639955007,0.935663044643855,0.871525207642445,0.982645405244211,0.970279435874633,0.980601557532873
"YDR005C","YDR005C","NS",1,1,1,0.424797714345816,0.675319664514677,0.679728223751014,0.948043218163803,0.647429790668067,0.825822587629729
"YDR007W","YDR007W","NS",1,1,1,0.475673849939364,0.711275884193298,0.292666873632275,0.81880028577244,0.413708182299454,0.688542881841956
"YDR011W","YDR011W","NS",1,1,1,0.122285873245676,0.446813767628432,0.160560354223314,0.7628015407788,0.0968063243797151,0.45101611944897
"YDR012W","YDR012W","NS",1,1,1,0.830773177908398,0.909281561873326,0.0329095763783859,0.601885588503694,0.12574913342802,0.48373566292293
"YDR016C","YDR016C","NS",1,1,1,0.0546049021561323,0.355506603740894,0.858908469003317,0.976827882716417,0.190403568948381,0.536815223422208
"YDR019C","YDR019C","NS",1,1,1,0.209569941023684,0.523602850335955,0.0120065743743832,0.440543110831717,0.0175757729634391,0.254324926656387
"YDR022C","YDR022C","NS",1,1,1,0.129947321041013,0.449903955443886,0.816781382420258,0.968758865890137,0.344208380751583,0.648917439121837
"YDR023W","YDR023W","NS",1,1,1,0.537656353638928,0.74779066371805,0.290056335622938,0.81880028577244,0.445740557362374,0.704734528101872
"YDR025W","YDR025W","NS",1,1,1,0.203273955613522,0.514662332578847,0.137150084656002,0.7628015407788,0.127682662045227,0.484422081064972
"YDR032C","YDR032C","NS",1,1,1,0.0690347168272319,0.379697297339097,0.432874565321301,0.890730538858873,0.134787550735489,0.492121455014703
"YDR033W","YDR033W","NS",2,2,1,0.213732507445249,0.525315555419426,0.078871370204524,0.703225677025557,0.0856854843166682,0.434234050635578
"YDR034C","YDR034C","NS",1,1,1,0.193211424392019,0.504970994643547,0.505402496670322,0.911484602203939,0.32481852415529,0.635388070975208
"YDR035W","YDR035W","NS",1,1,1,0.0209989103982757,0.281086047949978,0.201205825668894,0.799840370181609,0.0273225233224226,0.309300626485167
"YDR037W","YDR037W","NS",1,1,1,0.848127456285438,0.917405194051327,0.173320073152204,0.772920057695256,0.428841666902257,0.696668432848648
"YDR041W","YDR041W","NS",1,1,1,0.950761235742783,0.971126094399826,0.871956612469576,0.982645405244211,0.984470845601665,0.987634893314802
"YDR044W","YDR044W","NS",1,1,1,0.237649174106633,0.545130953886076,0.0718411638773269,0.685408347982216,0.0865644705194148,0.434234050635578
