"GeneNames" "GeneIndex" "ReferenceFreq"
"YGR008C" 1213 0.001
"YNL251C" 2869 0.0017
"YHR077C" 3954 0.0013
"YDR424C" 517 0.0014
"YHR076W" 3953 7e-04
"YGL099W" 1131 8e-04
"YOL088C" 655 7e-04
"YER027C" 3733 0.0019
"YJR056C" 3314 0.0017
"YLR312W.A" 1682 0.0012
"YML130C" 2138 0.002
"YMR221C" 2401 0.0014
"YNL118C" 2969 0.001
"YGR133W" 1302 0.001
"YHR028C" 3913 0.0013
"YDR079W" 240 0.0014
"YMR161W" 2354 0.0019
"YMR189W" 2372 0.0013
"YML070W" 2187 0.0012
"YNL180C" 2920 0.001
"YPR009W" 2000 0.0017
"YLR199C" 1604 0.001
"YDL108W" 101 0.0015
"YLR401C" 1747 0.001
"YER151C" 3835 0.0018
"YCL002C" 4251 0.0013
"YGL186C" 1069 8e-04
"YBR041W" 2600 0.0017
"YHR018C" 3904 0.001
"YDL020C" 165 0.0017
"YPL157W" 1872 0.0015
"YNR036C" 3096 0.0014
"YOR079C" 785 0.001
"YOR047C" 761 0.0011
"YDR262W" 382 0.0013
"YMR043W" 2274 0.001
"YHR043C" 3927 0.0015
"YEL050C" 3667 0.0018
"YHR148W" 4008 0.001
"YEL024W" 3687 4e-04
"YML032C" 2213 0.001
"YGR184C" 1342 0.0016
"YLL027W" 1439 0.0012
"YKR030W" 3590 0.0014
"YMR121C" 2325 8e-04
"YBR049C" 2607 9e-04
"YNL051W" 3027 7e-04
"YMR080C" 2299 0.0014
"YPL069C" 1943 0.0011
"YKL137W" 3455 0.0014
"YCL012C" 4243 8e-04
"YGR102C" 1280 0.001
"YPL031C" 1970 0.0017
"YML129C" 2139 9e-04
"YNL222W" 2891 0.0015
"YIL153W" 4061 8e-04
"YIL085C" 4118 0.002
"YHL004W" 3885 0.0014
"YBR026C" 2588 8e-04
"YPL053C" 1954 9e-04
"YKL042W" 3527 9e-04
"YDR391C" 493 0.0012
"YJL210W" 3122 0.0021
"YOL093W" 651 0.0014
"YER059W" 3757 9e-04
"YOR303W" 960 0.001
"YJL061W" 3234 9e-04
"YPR173C" 2118 0.0017
"YLR183C" 1590 0.0019
"YOR297C" 956 9e-04
"YCR036W" 4283 0.001
"YBL031W" 2540 0.0012
"YDR428C" 519 0.0015
"YPL085W" 1930 0.001
"YJR116W" 3361 0.0011
"YOR097C" 800 8e-04
"YNL108C" 2976 0.0013
"YPR057W" 2036 0.001
"YBR081C" 2634 0.0013
"YLR016C" 1470 0.0012
"YJR046W" 3305 9e-04
"YPL170W" 1866 0.0017
"YBR262C" 2777 0.001
"YGL106W" 1125 0.0013
"YDR194C" 334 5e-04
"YBR029C" 2590 9e-04
"YLR427W" 1764 0.0012
"YLR275W" 1656 0.0013
"YBR255C.A" 2771 0.0011
"YHL025W" 3874 0.0012
"YGL038C" 1179 0.001
"YBR208C" 2735 8e-04
"YMR093W" 2308 8e-04
"YER018C" 3723 8e-04
"YNL119W" 2968 9e-04
"YML126C" 2141 8e-04
"YKL138C.A" 3453 0.0012
"YGL172W" 1075 7e-04
"YOR241W" 906 0.001
"YGR030C" 1228 0.0011
"YHR009C" 3897 0.0012
"YDR011W" 188 9e-04
"YKR006C" 3570 9e-04
"YNL138W.A" 2951 0.0014
"YDL115C" 96 0.0012
"YDR051C" 216 0.001
"YDR374W.A" 474 0.0011
"YGR013W" 1217 0.0014
"YMR139W" 2340 0.0013
"YLR256W" 1644 0.0015
"YKL039W" 3530 7e-04
"YKR003W" 3568 0.001
"YDR333C" 441 0.0011
"YOR067C" 777 4e-04
"YHL031C" 3869 0.001
"YOL144W" 611 0.001
"YGL041W.A" 1176 0.0016
"YER002W" 3707 7e-04
"YNL147W" 2946 1e-04
"YGL238W" 1031 9e-04
"YMR126C" 2330 7e-04
"YOR315W" 972 9e-04
"YNL032W" 3042 0.0012
"YHR113W" 3981 0.0015
"YDR127W" 275 9e-04
"YPL190C" 1851 0.0022
"YPL047W" 1960 0.0013
"YLR200W" 1605 8e-04
"YIL019W" 4165 0.0013
"YLR397C" 1744 0.001
"YNL166C" 2929 9e-04
"YLR410W" 1753 0.001
"YLR018C" 1472 0.0013
"YDR512C" 579 6e-04
"YLR429W" 1765 0.001
"YPL071C" 1941 7e-04
"YDR357C" 459 5e-04
"YJL118W" 3191 0.0013
"YPL092W" 1925 3e-04
"YBL051C" 2524 7e-04
"YCR020C.A" 4267 8e-04
"YOR374W" 1012 0.001
"YFR024C.A" 4373 9e-04
"YDR182W" 323 0.0012
"YOL027C" 700 9e-04
"YLR129W" 1556 0.0015
"YJL036W" 3252 0.001
"YNL006W" 3059 0.001
"YLR136C" 1560 0.0015
"YIL046W" 4142 9e-04
"YBL081W" 2503 0.0014
"YNL221C" 2892 0.0014
"YNL252C" 2868 9e-04
"YLR215C" 1615 8e-04
"YFL028C" 4337 0.0012
"YGL196W" 1061 0.0015
"YHR122W" 3988 0.0012
"YJL010C" 3269 0.0012
"YNL062C" 3018 8e-04
"YPL208W" 1840 6e-04
"YMR184W" 2368 4e-04
"YOR131C" 826 9e-04
"YPL252C" 1805 0.0016
"YER029C" 3735 0.0013
"YJL041W" 3250 0.0012
"YMR039C" 2271 9e-04
"YDR232W" 359 7e-04
"YBR245C" 2761 5e-04
"YIL127C" 4084 8e-04
"YOL036W" 694 0.0014
"YGL157W" 1086 0.0013
"YDL103C" 104 0.001
"YLR222C" 1621 5e-04
"YML112W" 2153 9e-04
"YCR020W.B" 4268 0.0016
"YDR294C" 404 0.0012
"YNL247W" 2872 0.0014
"YOR262W" 925 2e-04
"YKR022C" 3582 0.0014
"YNL262W" 2860 0.002
"YNL116W" 2970 8e-04
"YNL215W" 2897 0.0014
"YML096W" 2167 0.0012
"YER115C" 3802 0.0017
"YDL189W" 36 0.0015
"YJR120W" 3364 0.001
"YKR037C" 3593 0.001
"YLR426W" 1763 0.0013
"YKL087C" 3491 0.0012
"YKL212W" 3395 0.0013
