"GeneNames" "GeneIndex" "ReferenceFreq"
"YDR395W" 498 9e-04
"YGL097W" 1138 0.001
"YNL211C" 2917 0.0012
"YER152C" 3854 0.0013
"YPR009W" 2006 0.0014
"YNL005C" 3078 6e-04
"YBL090W" 2507 0.0012
"YOR015W" 740 0.0013
"YDR013W" 193 0.0014
"YNL186W" 2932 0.0013
"YIL088C" 4132 3e-04
"YER142C" 3844 0.0015
"YOR236W" 908 0.0014
"YER161C" 3860 0.0016
"YHL002W" 3905 8e-04
"YDR246W" 371 7e-04
"YMR009W" 2254 8e-04
"YMR010W" 2255 0.0014
"YER115C" 3821 0.0016
"YEL024W" 3706 0.0014
"YOR244W" 913 9e-04
"YOL088C" 658 0.0017
"YPL127C" 1905 0.0016
"YBR269C" 2796 0.0018
"YLR095C" 1542 0.0016
"YDL074C" 132 8e-04
"YJR050W" 3327 0.0011
"YLR312W.A" 1692 0.0012
"snR33" 4280 9e-04
"YDL225W" 12 8e-04
"YBR004C" 2581 0.0015
"YHR152W" 4030 0.001
"YDR434W" 524 8e-04
"YJL208C" 3142 0.0012
"YNL162W.A" 2950 0.0016
"YFL016C" 4364 0.0014
"YEL036C" 3697 0.0014
"YDL189W" 36 6e-04
"YJR068W" 3343 6e-04
"YOR257W" 925 9e-04
"YGR080W" 1265 0.0011
"YPL151C" 1886 8e-04
"YBR290W" 2814 0.0012
"YNL188W" 2931 5e-04
"YDR424C" 518 0.001
"YKL057C" 3535 9e-04
"YOL103W" 644 0.001
"YLL039C" 1441 7e-04
"YBR091C" 2657 0.0015
"YMR237W" 2426 9e-04
"YFL007W" 4369 0.001
"YIL137C" 4092 9e-04
"YIL103W" 4121 9e-04
"YIR036C" 4222 0.0013
"YOL014W" 716 0.0015
"YLR256W" 1656 0.0012
"YNL004W" 3079 0.0011
"YML130C" 2145 9e-04
"YOR075W" 785 0.0013
"YOL147C" 609 0.0015
"YGL009C" 1205 0.0012
"YHR003C" 3910 0.0011
"YGR198W" 1360 7e-04
"YMR222C" 2413 0.0015
"YFR001W" 4375 0.001
"YKL144C" 3466 9e-04
"YKL127W" 3480 9e-04
"YDR060W" 226 0.0013
"YBL086C" 2511 8e-04
"YOR341W" 994 9e-04
"TLC1" 2606 0.0012
"YGL242C" 1035 0.0017
"YPL049C" 1966 0.0014
"YML031W" 2222 0.0013
"YGL127C" 1115 0.0015
"YMR255W" 2438 0.0012
"YKR006C" 3588 6e-04
"YHR012W" 3917 0.001
"YGL027C" 1190 0.0015
"YHR201C" 4064 0.0011
"YOL080C" 664 0.0016
"YLR348C" 1715 5e-04
"YNL048W" 3048 0.001
"YKR018C" 3598 0.0012
"YNL215W" 2913 0.0013
"YIR011C" 4208 0.0013
"YLR002C" 1471 0.0013
"YLR438W" 1782 7e-04
"YDL045W.A" 153 5e-04
"YLR305C" 1689 8e-04
"YPR098C" 2068 0.0014
"YJR073C" 3347 7e-04
"YHR040W" 3941 6e-04
"YGL010W" 1204 0.0016
"YMR088C" 2313 0.0012
"YGL255W" 1025 0.001
"YLR399C" 1755 0.0011
"YFL017W.A" 4362 0.0012
"YBL042C" 2539 0.0013
"YGR295C" 1429 7e-04
"YLL041C" 1439 0.0011
"YOR315W" 977 0.0016
