"GeneNames" "GeneIndex" "ReferenceFreq"
"YKR045C" 3617 9e-04
"YKL045W" 3543 8e-04
"YGR246C" 1397 0.0012
"YDL161W" 58 8e-04
"YNL156C" 2956 7e-04
"YDR041W" 212 9e-04
"YOL158C" 605 0.0011
"YER040W" 3760 0.0014
"YPL152W" 1885 8e-04
"YGR147C" 1315 5e-04
"YLR384C" 1743 0.0013
"YDR201W" 340 0.0013
"YMR208W" 2399 0.0013
"YDL160C.A" 59 0.0012
"YGR137W" 1309 0.0012
"YIL115C" 4110 0.0018
"YOR315W" 977 0.0016
"YJL208C" 3142 8e-04
"YBR142W" 2698 0.0013
"YJL212C" 3139 0.0012
"YKL176C" 3440 0.0012
"YHR192W" 4055 7e-04
"YGR231C" 1386 0.0014
"YGR104C" 1287 0.0015
"YKL027W" 3556 0.0017
"YIR011C" 4208 0.001
"YDR434W" 524 0.0012
"YGR080W" 1265 0.0015
"YFL028C" 4355 6e-04
"YEL032W" 3701 9e-04
"YNL162W.A" 2950 6e-04
"YNR030W" 3107 0.001
"YBL029C.A" 2553 0.0011
"YER134C" 3838 0.0011
"YPL169C" 1876 8e-04
"YML019W" 2232 0.0018
"YBR094W" 2660 0.0012
"YNL180C" 2937 0.001
"YOR176W" 864 0.0011
"YOR262W" 930 9e-04
"YFL002C" 4373 0.001
"YER147C" 3849 0.001
"YDR449C" 531 9e-04
"YAL040C" 4439 6e-04
"YBL038W" 2544 8e-04
"YJR116W" 3379 0.0012
"YGL120C" 1118 9e-04
"YPL031C" 1977 5e-04
"YGL167C" 1084 9e-04
"YDR308C" 417 5e-04
"YPL092W" 1932 0.0012
"YMR054W" 2288 0.0016
"YNR036C" 3114 0.0011
"YCR036W" 4301 0.0013
"YNR055C" 3131 9e-04
"YLR049C" 1506 6e-04
"YPR024W" 2018 0.0012
"YBL051C" 2535 0.0012
"YLR120C" 1566 0.0014
"YMR061W" 2294 0.0012
"YML103C" 2168 0.0013
"YER100W" 3810 0.0012
"YOL146W" 610 0.0021
"YCR035C" 4300 0.001
"YDL189W" 36 6e-04
"YNR037C" 3115 9e-04
"YFL008W" 4368 0.0015
"YKL112W" 3490 0.0014
"YJR076C" 3350 0.0014
"YGL172W" 1081 0.0011
"YJR032W" 3315 0.0011
"YKR062W" 3633 0.0013
"YDL195W" 31 0.0013
"YOR075W" 785 9e-04
"YCR011C" 4276 8e-04
"YPR199C" 2143 9e-04
"YLR116W" 1562 9e-04
"YKL096W" 3502 0.0011
"YFR042W" 4409 0.0011
"YJL168C" 3172 0.0016
"YDR331W" 439 0.001
"YHR059W" 3955 0.0011
"YDR162C" 305 0.0015
"YOL014W" 716 0.0014
"YOR246C" 915 0.0014
"YAL029C" 4451 9e-04
"YPL087W" 1936 0.0011
"YIL157C" 4075 0.0014
"YNL091W" 3008 0.001
"YBR140C" 2696 0.0013
"YMR039C" 2279 7e-04
"YLR429W" 1775 8e-04
"YGL181W" 1077 9e-04
"YOR118W" 817 7e-04
"YGR161W.C" 1326 8e-04
"YIL063C" 4149 0.0011
"YER062C" 3778 0.0013
"YGR076C" 1261 0.0013
"YLL015W" 1457 8e-04
"YDR349C" 454 0.0013
