"GeneNames" "GeneIndex" "ReferenceFreq"
"YPL064C" 1956 0.0015
"YPL053C" 1962 0.0011
"YDR257C" 378 0.0011
"YMR208W" 2399 0.0014
"YDR390C" 493 0.001
"YLL027W" 1448 5e-04
"YGL049C" 1176 0.0013
"YDR264C" 383 0.0012
"YNL163C" 2949 8e-04
"YML036W" 2218 0.0011
"YDR232W" 359 0.0011
"YGL257C" 1023 0.0011
"YNR015W" 3095 0.0017
"YJR099W" 3366 0.0011
"YAL013W" 4463 0.0016
"YBR005W" 2582 0.001
"YMR039C" 2279 0.0011
"YCL054W" 4233 0.0015
"YOR036W" 757 0.0012
"YBL064C" 2524 8e-04
"YDL063C" 141 0.001
"YDR194C" 334 0.0012
"YFR037C" 4404 0.0013
"YNL259C" 2877 0.0014
"YGL062W" 1166 8e-04
"YKL120W" 3484 0.0011
"YLL001W" 1469 9e-04
"YNR037C" 3115 9e-04
"YHR078W" 3973 0.0012
"YIL079C" 4137 9e-04
"YPL009C" 1995 6e-04
"YGL201C" 1064 8e-04
"YHR043C" 3944 7e-04
"YKL125W" 3482 0.0012
"YLR120C" 1566 6e-04
"YAL022C" 4456 0.0018
"YBR269C" 2796 0.0011
"YDR060W" 226 0.0011
"YDR148C" 293 0.0013
"YLR439W" 1784 8e-04
"YPL210C" 1848 0.0012
"YLR389C" 1747 9e-04
"YDR231C" 358 0.0013
"YOR143C" 837 7e-04
"YDR294C" 403 0.0012
"YOR064C" 777 0.0013
"YIR021W" 4211 0.001
"YDR289C" 400 9e-04
"YGR189C" 1352 0.0012
"YGL112C" 1125 7e-04
"YCR003W" 4272 0.0011
"YOR344C" 996 7e-04
"YCL017C" 4258 9e-04
"YHR059W" 3955 0.0012
"YLR130C" 1569 0.0015
"YDL133W" 80 0.0014
"YGR137W" 1309 7e-04
"YKR084C" 3653 0.0016
"YBR206W" 2745 9e-04
"YNL222W" 2907 0.001
"YMR289W" 2468 0.0013
"YNL091W" 3008 0.0017
"YKL183W" 3435 0.0013
"YBR084W" 2648 0.0013
"YPL274W" 1799 0.0017
"YER143W" 3845 0.001
"YDR366C" 467 0.0011
"YBR062C" 2629 4e-04
"YOR141C" 835 0.0013
"YOR359W" 1007 6e-04
"YPL149W" 1888 0.0011
"YMR259C" 2442 0.0012
"YFR016C" 4387 0.0013
"YPL038W" 1973 0.0011
