"GeneNames" "GeneIndex" "ReferenceFreq"
"YKL138C.A" 3472 0.001
"YPL139C" 1895 0.0013
"YDL065C" 139 0.001
"YIL091C" 4130 4e-04
"YPL053C" 1962 8e-04
"YDR182W" 324 8e-04
"YJR120W" 3382 5e-04
"YOR185C" 869 0.0015
"YDR117C" 271 0.0011
"YPL096C.A" 1927 8e-04
"YER030W" 3755 0.0012
"YPL108W" 1916 0.0012
"YGR084C" 1269 7e-04
"YOR229W" 902 0.001
"YLL029W" 1446 3e-04
"YOR194C" 874 0.0014
"YIL126W" 4101 0.0015
"YOR020W.A" 746 9e-04
"YJL200C" 3147 0.0011
"YPL177C" 1869 6e-04
"YBR288C" 2812 0.0017
"YIR036C" 4222 0.0012
"YER166W" 3865 6e-04
"YJR102C" 3369 7e-04
"YDL008W" 177 7e-04
"YLR332W" 1704 0.0012
"YHR001W" 3907 0.001
"YOR048C" 767 0.0015
"YNL182C" 2935 0.0013
"YGL072C" 1158 0.0014
"YNL290W" 2855 0.0014
"YLL023C" 1451 0.0017
"YGL108C" 1128 9e-04
"YHR024C" 3926 0.0012
"YLR130C" 1569 0.0012
"YNL212W" 2916 0.0011
"YIR035C" 4221 0.0011
"YKL006C.A" 3577 0.0012
"YBR255C.A" 2784 0.0017
"YBR004C" 2581 0.0012
"YKL014C" 3569 0.0012
"YBR066C" 2632 0.0012
"YDR275W" 389 0.001
"YJR142W" 3404 0.0011
"YOR341W" 994 0.0013
"YLR455W" 1795 0.001
"YGL098W" 1137 0.0015
"YNL180C" 2937 0.001
"YLR016C" 1481 0.0012
"YAL022C" 4456 0.0014
"YFL046W" 4343 0.0013
"YJR124C" 3386 0.0016
"YOR151C" 844 8e-04
"YHL002W" 3905 0.0015
"YAL049C" 4431 8e-04
"YNR036C" 3114 0.0012
"YML019W" 2232 0.0015
"YIL104C" 4120 8e-04
"YMR225C" 2415 0.0011
"YBR081C" 2645 0.002
"YMR029C" 2270 6e-04
"YBR002C" 2579 0.0014
"YDL150W" 65 0.0014
"YHR187W" 4051 0.0011
"YGL021W" 1194 9e-04
"YCR047C" 4308 2e-04
"YDR451C" 533 7e-04
"YGL127C" 1115 9e-04
"YIL106W" 4118 0.0014
"YML093W" 2177 0.0013
"YML032C" 2221 0.0011
"YLR002C" 1471 0.001
"YJL060W" 3255 0.002
"YJR060W" 3336 9e-04
"YNR020C" 3099 0.0012
"YGR019W" 1226 7e-04
"YJR050W" 3327 0.001
"YJR132W" 3393 0.0018
"YPL092W" 1932 0.0017
"YDL144C" 69 6e-04
"YBR246W" 2775 0.0013
"YDL112W" 99 7e-04
"YNL206C" 2921 0.0016
"YCL054W" 4233 8e-04
"YOR042W" 762 0.0014
"YOR231W" 904 0.0012
"YNL155W" 2957 7e-04
"YFR042W" 4409 0.0012
"YDR072C" 236 8e-04
"YHR074W" 3969 0.0012
"TLC1" 2606 0.0012
"YHR043C" 3944 8e-04
"YMR184W" 2379 0.0011
"YJR003C" 3298 0.001
"YMR233W" 2422 8e-04
"YPR037C" 2029 0.0013
"YMR209C" 2400 0.0012
"YBL042C" 2539 0.0012
"YGL050W" 1175 9e-04
"YDR150W" 294 0.0014
"YDR312W" 421 0.001
"YGL257C" 1023 7e-04
"YDR036C" 210 0.0011
"YOR008C" 736 8e-04
"YLR314C" 1693 0.0012
"YIL004C" 4195 0.0012
"YGR048W" 1245 7e-04
"YPL208W" 1849 0.0011
"YNL090W" 3009 5e-04
"YBR290W" 2814 0.0014
"YLR089C" 1538 8e-04
"YDR468C" 547 8e-04
"YDR266C" 384 0.001
"YDR524C" 588 0.001
"YPL101W" 1922 7e-04
"YCL040W" 4242 0.001
"YLR426W" 1773 0.0018
"YJL129C" 3200 0.0014
"YPL149W" 1888 0.0012
"YDR335W" 443 0.0014
"YJL044C" 3268 0.0011
"YHR081W" 3975 0.0015
"YLL036C" 1442 0.0014
"YKR006C" 3588 0.0011
"YIL019W" 4182 8e-04
"YCR020W.B" 4286 0.0012
"YDL122W" 91 0.0015
"YER183C" 3877 0.001
"YGR166W" 1330 0.0014
"YOR236W" 908 0.001
"YDR424C" 518 0.0017
"YKR003W" 3586 0.001
"YDL189W" 36 0.0012
"YLR363W.A" 1729 0.0011
"YML053C" 2209 0.0014
"YDR347W" 452 0.0011
"YOL068C" 673 0.001
"YKL150W" 3462 8e-04
"YIR004W" 4202 0.0014
"YML014W" 2235 0.001
"YOR220W" 894 9e-04
"YJR080C" 3352 9e-04
"YJL207C" 3143 9e-04
"YMR289W" 2468 0.0014
"YJL030W" 3276 0.0013
"YKL144C" 3466 0.0011
"YLR120C" 1566 0.0012
"YJL072C" 3244 8e-04
"YOR001W" 729 0.001
"YJL133C.A" 3196 0.001
"YJL133W" 3197 0.0012
"YKL137W" 3474 0.0012
"YGL186C" 1075 0.0012
"YDL010W" 176 0.0012
"YML082W" 2182 0.0013
"YHL031C" 3887 0.0014
"YGR079W" 1264 0.0012
"YKL019W" 3563 9e-04
"YLR256W" 1656 0.0012
"YCR023C" 4287 0.0012
"YDR264C" 383 0.0011
"YKL066W" 3527 0.001
"YER010C" 3735 0.001
"YHR099W" 3987 0.001
"YBL011W" 2568 0.0018
"YJL168C" 3172 0.0012
"YML103C" 2168 0.0014
"YGL041W.A" 1181 9e-04
"YDR296W" 405 6e-04
"YMR009W" 2254 5e-04
"YDR319C" 426 0.0015
"YPL001W" 2001 0.0016
"YPL128C" 1904 8e-04
"snR33" 4280 0.0014
"YGR147C" 1315 0.001
"YDR294C" 403 0.0014
"YML105C" 2166 0.0012
"YDR166C" 309 0.0012
"YLL008W" 1463 0.001
"YJL063C" 3251 0.0014
"YBR236C" 2767 0.0012
"YNL213C" 2915 4e-04
"YOR221C" 895 9e-04
"YDR498C" 570 8e-04
"YLR312W.A" 1692 0.0014
"YNR055C" 3131 3e-04
"YFL001W" 4374 0.0011
"YNL038W" 3057 0.0011
"YMR125W" 2339 0.0011
"YAL039C" 4440 0.0011
"YOR148C" 841 4e-04
"YIL020C" 4181 0.0013
"YJL112W" 3213 9e-04
"YCL033C" 4249 8e-04
"YBR254C" 2782 9e-04
"YGR198W" 1360 9e-04
"YBR198C" 2738 9e-04
"YDR059C" 225 0.0014
"YIL085C" 4134 0.001
"YBR140C" 2696 0.0017
"YMR024W" 2266 8e-04
"YML112W" 2160 0.0016
"YBL064C" 2524 0.0011
"YIL088C" 4132 0.0013
"YOR015W" 740 0.0011
"YNL118C" 2987 0.001
"YKL049C" 3540 0.0016
"YGR201C" 1363 8e-04
"YHR146W" 4024 0.001
"YER119C" 3825 0.0013
"YPR172W" 2123 0.0013
"YDR139C" 284 0.0021
"YDR477W" 554 0.0011
"YPL032C" 1976 8e-04
"YDL133W" 80 9e-04
"YMR006C" 2252 0.0013
"YJR013W" 3305 0.001
"YML130C" 2145 0.0013
"YML038C" 2217 0.0012
"YGR163W" 1328 0.0015
"YHR072W" 3966 6e-04
"YMR158W" 2362 5e-04
"YMR269W" 2452 0.0012
"YMR261C" 2444 5e-04
"YBL017C" 2565 0.0013
"YJL180C" 3163 0.0014
"YGR244C" 1395 6e-04
"YMR059W" 2292 0.0012
"YIL023C" 4178 9e-04
"YDL123W" 90 7e-04
"YEL017W" 3713 7e-04
"YGL092W" 1142 5e-04
"YPL195W" 1858 0.0014
"YGL201C" 1064 8e-04
"YBR026C" 2599 0.0012
"YDR144C" 289 9e-04
"YKL112W" 3490 7e-04
"YLR347C" 1714 0.002
"YGL099W" 1136 0.0011
"YIL068C" 4145 0.0019
"YIL008W" 4192 5e-04
"YLL039C" 1441 3e-04
"YOR165W" 856 0.001
"YBR253W" 2781 0.0011
"YLR019W" 1484 0.001
"YPL252C" 1814 0.0016
"YLR068W" 1521 9e-04
"YOR354C" 1002 0.001
"YER134C" 3838 0.001
"YJL065C" 3250 0.0013
