"GeneNames" "GeneIndex" "ReferenceFreq"
"YGR031W" 706 0.0019
"YLR250W" 949 0.0013
"YGL019W" 680 0.0024
"YER182W" 2238 0.0019
"YOR342C" 572 0.002
"YLR439W" 1028 0.0021
"YBR265W" 1616 0.0017
"YHR138C" 2323 0.0013
"YOR375C" 586 0.0016
"YDR056C" 139 0.0024
"YFR014C" 2524 0.0022
"YER122C" 2212 0.0017
"YOR173W" 491 0.0014
"YDR451C" 313 0.0023
"YMR244C.A" 1403 0.0018
"YJL192C" 1819 0.0016
"YLR066W" 880 0.0011
"YPL160W" 1086 0.0018
"YHR087W" 2301 0.002
"YKL170W" 1981 0.0018
"YOR259C" 533 0.002
"YNR021W" 1787 0.0014
"YPL246C" 1046 0.002
"YDL092W" 71 0.0025
"YJL096W" 1863 0.0014
"YIL064W" 2394 0.0015
"YMR139W" 1353 0.0014
"YLL009C" 847 0.0019
"YGR232W" 802 0.0019
"YJR088C" 1928 0.0022
"YCL025C" 2450 0.0025
"YDR427W" 307 0.0013
"YLR361C.A" 998 0.0014
"YKR049C" 2083 0.002
"YBR035C" 1504 0.002
"YER053C" 2171 0.0024
"YOR091W" 453 0.0027
"YJR080C" 1925 0.0016
"YGR260W" 817 0.0024
"YGR106C" 739 0.0022
"YBL026W" 1474 0.0013
"YHR113W" 2315 0.0019
"YMR110C" 1343 0.0015
"YOR099W" 459 0.0021
"YKR092C" 2103 0.0014
"YDL226C" 6 0.0025
"YGL038C" 672 0.0016
"YLR221C" 940 0.0024
"YPR181C" 1227 0.0033
"YMR200W" 1381 0.0024
"YER056C" 2173 0.0023
"YKL002W" 2062 0.0017
"YGR043C" 712 0.001
"YDR517W" 346 0.0026
"YOR361C" 580 0.0017
"YGR174C" 768 0.0025
"YGR207C" 791 0.002
"YKR013W" 2069 0.002
"YDR366C" 276 0.002
"YPR129W" 1201 0.0022
"YNL113W" 1725 0.0018
"YGL026C" 677 0.0016
"YER126C" 2215 0.0025
"YGL043W" 669 0.0025
"YCL017C" 2451 0.0022
"YER048W.A" 2168 0.0019
"YNL189W" 1689 0.0018
"YBR185C" 1583 0.001
"YDL121C" 60 0.0031
"YNL007C" 1772 0.0021
"YDL131W" 51 0.0022
"YDR452W" 314 0.0024
"YCL057W" 2438 0.002
"YOR157C" 483 0.002
"YMR058W" 1322 0.0018
"YDR116C" 168 0.0031
"YEL012W" 2133 0.0019
"YJL180C" 1826 0.0016
"YMR183C" 1369 0.002
"YGR220C" 798 0.002
"YNL173C" 1697 0.0019
"YPR108W" 1193 0.0023
"YJR070C" 1918 0.0026
"YJR025C" 1902 0.001
"YBR263W" 1615 0.002
"YAL035W" 2560 0.0015
"YPR016C" 1157 0.0021
"YOR210W" 507 0.0033
"YFR051C" 2541 0.0012
"YDR098C" 161 0.0016
"YBR058C.A" 1516 0.0026
"YHR068W" 2292 0.0015
"YHR147C" 2328 0.003
"YDL052C" 93 0.0022
"YBL102W" 1437 0.0024
"YDL143W" 44 0.0016
"YNL312W" 1636 0.0018
"YGR103W" 737 0.0014
"YGL121C" 639 0.0018
"YJL122W" 1854 0.001
"YPL063W" 1130 0.0016
"YDL128W" 54 0.0019
"YMR181C" 1368 0.0018
"YBR297W" 1629 0.0014
"YCR088W" 2491 0.0019
"YGL100W" 646 0.0019
