"GeneNames" "GeneIndex" "ReferenceFreq"
"YBL079W" 2516 7e-04
"YIL115C" 4110 8e-04
"YOL136C" 619 0.0011
"YJR006W" 3300 8e-04
"YGL211W" 1056 0.0013
"YDR482C" 557 8e-04
"YLL026W" 1449 0.0011
"YMR304C.A" 2480 0.0012
"YDR511W" 578 0.0016
"YDL123W" 90 0.001
"YGR102C" 1285 0.0013
"YHR122W" 4006 9e-04
"YDR363W.A" 464 7e-04
"YDL099W" 111 7e-04
"YBR026C" 2599 0.0017
"YIL005W" 4194 0.0015
"YML038C" 2217 0.0012
"YPL179W" 1867 0.0012
"YNL119W" 2986 9e-04
"YOR239W" 910 0.0013
"YLR295C" 1682 5e-04
"YGL077C" 1155 0.0011
"YDR322W" 430 0.001
"YLL027W" 1448 0.0018
"YEL032W" 3701 8e-04
"YOL027C" 705 9e-04
"YDR019C" 196 0.001
"YLR380W" 1741 9e-04
"YGL106W" 1130 0.0012
"YCL058W.A" 4228 0.0014
"YPL196W" 1857 9e-04
"YDR337W" 445 0.0012
"YGR130C" 1304 0.0011
"YPL071C" 1949 0.0013
"YGL112C" 1125 0.0013
"YML103C" 2168 7e-04
"YBR038W" 2609 0.0012
"YHR012W" 3917 9e-04
"YMR296C" 2473 0.002
"YLR018C" 1483 0.0014
"YNL038W" 3057 7e-04
"YNL107W" 2995 8e-04
"YOR065W" 778 8e-04
"YMR067C" 2298 0.0017
"YER143W" 3845 0.0015
"YMR237W" 2426 9e-04
"YDL060W" 143 0.0011
"YMR125W" 2339 0.0011
"YJR120W" 3382 6e-04
"YHR062C" 3957 8e-04
"YHL002W" 3905 0.0012
"YOR086C" 793 0.001
"YKL157W" 3456 0.001
"YGR186W" 1349 0.0013
"YJL076W" 3241 8e-04
"YOL014W" 716 6e-04
"YJR003C" 3298 0.001
"YGL092W" 1142 0.001
"YKL100C" 3498 0.0011
"YIL087C" 4133 0.0016
"YPL260W" 1808 0.0011
"YGL050W" 1175 0.0017
"YOR131C" 829 0.0015
"YPL024W" 1982 0.001
"YMR059W" 2292 0.0011
"YBR246W" 2775 0.001
"YBR123C" 2682 7e-04
"YML019W" 2232 0.0012
"YMR157C" 2361 3e-04
"YCR057C" 4312 8e-04
"YLR427W" 1774 0.001
"YJL134W" 3195 0.0013
"YJL060W" 3255 0.0013
"YNR004W" 3085 0.0011
"YLR426W" 1773 7e-04
"YGL181W" 1077 0.0016
"YAL039C" 4440 0.001
"YDR117C" 271 6e-04
"YML105C" 2166 0.0016
"YMR184W" 2379 0.0011
"YNL090W" 3009 0.0011
"YBR290W" 2814 0.0013
"YPL177C" 1869 9e-04
"YGL091C" 1143 9e-04
"YJL010C" 3288 0.0011
"YCR094W" 4336 0.001
"YDR148C" 293 6e-04
"YIL003W" 4196 0.0013
"YBL004W" 2574 0.0012
"YMR171C" 2369 0.0015
"YBR166C" 2716 0.0016
"YDL031W" 161 0.002
"YER154W" 3855 9e-04
"YIL063C" 4149 9e-04
"YNL264C" 2873 0.0011
"YLR429W" 1775 0.0016
"YKL195W" 3425 9e-04
"YNL246W" 2889 0.001
"YFR037C" 4404 5e-04
"YFR002W" 4376 0.0012
"YBL011W" 2568 0.0012
"YKR020W" 3600 0.0015
"YIL023C" 4178 9e-04
"YLL036C" 1442 5e-04
"YDL010W" 176 0.0012
"YFL009W" 4367 0.0014
"YDR308C" 417 0.0012
"YCR020W.B" 4286 0.0013
"YKL046C" 3542 9e-04
"YHR146W" 4024 0.0015
"YLR193C" 1611 6e-04
"YNL154C" 2958 0.0016
"YGR230W" 1385 6e-04
"YHR199C" 4062 0.0014
"YNR009W" 3089 0.002
"YDR357C" 459 0.0016
"YLR033W" 1496 8e-04
"YML113W" 2159 8e-04
"YFL007W" 4369 0.0011
"YJL054W" 3260 0.0016
"YNL312W" 2835 5e-04
"YPR029C" 2021 8e-04
"YDL217C" 15 0.0011
"YJR050W" 3327 0.0012
"YPL047W" 1968 0.0014
"YJR046W" 3324 5e-04
"YBR264C" 2792 0.0015
"YOL094C" 653 8e-04
"YJL041W" 3269 0.001
"YNR015W" 3095 5e-04
"YJL101C" 3220 0.0013
"YOL080C" 664 0.0014
"YHR123W" 4007 0.0011
"YGR080W" 1265 0.0011
"YBR022W" 2595 0.0015
"YIL091C" 4130 7e-04
"YOR042W" 762 0.0012
"YGR203W" 1365 8e-04
"YJR032W" 3315 0.0011
"YNL132W" 2976 0.0012
"YBL007C" 2572 0.0012
"YNR020C" 3099 6e-04
"YGL085W" 1148 0.001
"YPR199C" 2143 0.0014
"YPL215W" 1843 0.001
"YBL107C" 2495 7e-04
"YER141W" 3843 6e-04
"YBR094W" 2660 0.0011
"YOR048C" 767 9e-04
"YCL052C" 4234 0.001
"YOR217W" 893 0.0012
"YKR046C" 3618 9e-04
"YGR005C" 1216 9e-04
"YDR260C" 380 0.0014
"YJR124C" 3386 0.0012
"YLR321C" 1697 0.0013
"YOR079C" 788 0.0016
"YDR120C" 273 0.0013
"YML031W" 2222 0.0011
"YMR158W" 2362 0.001
"YNL310C" 2837 0.0011
"YNR030W" 3107 0.0013
"YJL212C" 3139 0.0025
"YLR401C" 1756 8e-04
"YHR043C" 3944 0.001
"YJL200C" 3147 8e-04
"YOR151C" 844 8e-04
"YNL290W" 2855 0.0011
"YJR112W.A" 3377 0.0011
"YFL001W" 4374 0.0012
"YJL133C.A" 3196 0.0011
"YGL228W" 1045 0.0013
"YPR190C" 2139 0.001
"YHR001W" 3907 0.0015
"YAL043C" 4436 0.0016
"YDR354W" 458 7e-04
"YGR235C" 1390 0.001
"YPL064C" 1956 0.0013
"YIL088C" 4132 9e-04
"YKL069W" 3523 0.0011
"YGR035C" 1238 0.001
"YNL137C" 2971 0.001
"YDR068W" 234 0.0015
"YKR035W.A" 3610 9e-04
"YNL091W" 3008 5e-04
"YOL147C" 609 0.0013
"YMR263W" 2446 8e-04
"YDR428C" 520 0.0016
"YHR003C" 3910 0.0014
"YBR129C" 2688 0.0012
"YIL002W.A" 4197 6e-04
"YLR023C" 1488 8e-04
"YMR148W" 2356 0.0019
"YDL070W" 135 4e-04
"YDR175C" 317 9e-04
"YDR292C" 401 0.0011
"YBR110W" 2672 0.0013
"YDL207W" 21 6e-04
"YPL173W" 1873 0.001
"YOR238W" 909 0.0016
"YOR229W" 902 5e-04
"YBR002C" 2579 0.0011
"YOL158C" 605 0.0017
