"GeneNames" "GeneIndex" "ReferenceFreq"
"YDL217C" 15 0.0015
"YJR003C" 3298 0.001
"YMR261C" 2444 0.001
"YJL062W" 3253 0.0013
"YGL211W" 1056 7e-04
"YKL027W" 3556 0.001
"YPL105C" 1919 0.0013
"YNL132W" 2976 5e-04
"YNR055C" 3131 9e-04
"YCR052W" 4310 0.002
"YKL112W" 3490 8e-04
"YOR110W" 812 0.0011
"YNL211C" 2917 0.0012
"YJL123C" 3206 0.0012
"YDR127W" 277 0.0012
"YDR067C" 233 0.0014
"YMR047C" 2285 0.0018
"YNL108C" 2994 0.0016
"YGR261C" 1408 0.001
"YNL036W" 3059 0.0011
"YHR062C" 3957 0.0014
"YML075C" 2189 9e-04
"YBR166C" 2716 0.0015
"YNL191W" 2928 8e-04
"YFL001W" 4374 0.001
"YDR019C" 196 0.0013
"YJR113C" 3378 0.0016
"YNL330C" 2821 8e-04
"YGR029W" 1232 9e-04
"YMR171C" 2369 8e-04
"YLR168C" 1592 5e-04
"YMR277W" 2459 0.0011
"YPL092W" 1932 0.001
"YEL017W" 3713 0.0011
"YJL044C" 3268 0.0013
"YHR142W" 4020 5e-04
"YER115C" 3821 6e-04
"YDL155W" 63 0.001
"YML034W" 2220 0.0014
"YDR055W" 222 0.0015
"YGL050W" 1175 0.0011
"YML031W" 2222 0.0012
"YEL007W" 3719 0.001
"YIL125W" 4102 0.0012
"YBR262C" 2790 7e-04
"YIL083C" 4136 0.0011
"YLR078C" 1529 0.0018
"YDR260C" 380 0.001
"YCL058W.A" 4228 0.0012
"YAR027W" 4484 0.0017
"YER089C" 3802 0.0012
"YGR257C" 1405 0.0014
"YGR048W" 1245 7e-04
"YKL195W" 3425 0.0014
"YPL050C" 1965 9e-04
"YML019W" 2232 0.0011
"YOR280C" 947 0.0015
"YDR059C" 225 0.0011
"YDR182W" 324 0.0014
"YMR289W" 2468 0.001
"YLL041C" 1439 7e-04
"YER154W" 3855 0.0011
"YDL122W" 91 6e-04
"YMR157C" 2361 9e-04
"YLR194C" 1612 5e-04
"YDL031W" 161 7e-04
"YJR112W.A" 3377 0.0011
"YER052C" 3769 0.0013
"YKR093W" 3662 8e-04
"YDR234W" 361 9e-04
