"GeneNames" "GeneIndex" "ReferenceFreq"
"YAL036C" 2363 0.0024
"YJR074W" 1756 0.0027
"YHR121W" 2134 0.0019
"YBR088C" 1394 0.0017
"YDL070W" 80 0.0018
"YEL020W.A" 1955 0.0028
"YDL120W" 58 0.002
"YLR028C" 784 0.0022
"YOR310C" 521 0.0026
"YDR519W" 320 0.0023
"YGL019W" 628 0.0027
"YKL181W" 1809 0.0025
"YHR025W" 2089 0.0019
"YGL022W" 626 0.0017
"YBL032W" 1336 0.0022
"YJL192C" 1652 0.002
"YNR021W" 1630 0.0017
"YJR064W" 1749 0.0024
"YNL277W" 1505 0.0027
"YML072C" 1154 0.0018
"YPR108W" 1089 0.0019
"YER083C" 2014 0.0025
"YHR200W" 2161 0.0029
"YHR190W" 2157 0.0033
"YCL059C" 2246 0.0019
"YOR311C" 522 0.0017
"YMR246W" 1280 0.0024
"YKL216W" 1792 0.0022
"YOL061W" 360 0.001
"YOR286W" 510 0.0017
"YBL026W" 1341 0.002
"YPL262W" 952 0.0021
"YOR091W" 418 0.0025
"YJL008C" 1724 0.0026
"YBR252W" 1460 0.0016
"YNL113W" 1568 0.0018
"YPL095C" 1012 0.002
"YOR226C" 479 0.0023
"YGR125W" 681 0.0025
"YOR271C" 502 0.0012
"YDR372C" 258 0.0017
"YBL056W" 1326 0.0028
"YJL123C" 1688 0.0025
"YNR043W" 1638 0.0018
"YOR367W" 539 0.0017
"YDR063W" 134 0.0018
"YCL028W" 2261 0.0022
"YJL111W" 1692 0.0021
"YHR138C" 2142 0.0018
"YLR375W" 917 0.0018
"YER145C" 2046 0.0022
"YIR032C" 2240 0.0022
"YLR370C" 915 0.0024
"YLR060W" 799 0.003
"YOR039W" 399 0.0019
"YGR243W" 734 0.0022
"YMR088C" 1214 0.0019
"YIL016W" 2225 0.0026
"YER156C" 2053 0.002
"YFR030W" 2338 0.0019
"YPR154W" 1108 0.0028
"YGR172C" 699 0.0018
"YBR067C" 1381 0.0016
"YOR239W" 485 0.0018
"YJL117W" 1691 0.0021
"YAL049C" 2355 0.0021
"YER124C" 2036 0.0017
"YDL095W" 67 0.0019
"YPR110C" 1090 0.0024
"YBL064C" 1322 0.002
"YNL168C" 1547 0.0022
"YHR196W" 2159 0.0023
"YKL033W.A" 1869 0.0026
"YKL103C" 1842 0.0029
"YNL004W" 1620 0.0025
"YMR123W" 1227 0.002
"YDL012C" 101 0.0028
"YIR031C" 2239 0.0025
"YER081W" 2013 0.0023
"YDR429C" 282 0.0018
"YKR048C" 1909 0.0017
"YMR238W" 1275 0.0018
"YMR145C" 1236 0.0031
"YGR017W" 641 0.0017
"YMR062C" 1207 0.0021
"YDR152W" 167 0.0022
"YLR270W" 873 0.0019
"YDR328C" 240 0.0019
"YDR238C" 207 0.0024
"YFL004W" 2328 0.0014
"YPL145C" 995 0.0021
"YOR315W" 524 0.0026
"YMR272C" 1288 0.0019
"YKL120W" 1835 0.0023
"YHR070W" 2113 0.0024
"YJR001W" 1728 0.0022
"YML004C" 1182 0.0015
"YKR074W" 1921 0.0014
"YNL259C" 1510 0.0018
"YOR065W" 411 0.0024
"YFR051C" 2349 0.0012
"YDL097C" 66 0.0021
"YHR132C" 2139 0.0018
"YPR129W" 1096 0.0019
"YGL048C" 615 0.002
"YBR058C.A" 1378 0.0025
"YBR268W" 1470 0.0012
"YBR171W" 1431 0.0022
"YHR104W" 2127 0.0023
"YGR181W" 704 0.0021
"YHR008C" 2079 0.0018
"YDR341C" 243 0.0022
"YNL307C" 1491 0.0022
"YDL130W.A" 50 0.0026
"YPL226W" 968 0.0014
"YBR177C" 1434 0.0019
"YNL156C" 1550 0.0021
"YHR013C" 2083 0.0025
"YBR035C" 1368 0.0022
