"GeneNames" "GeneIndex" "ReferenceFreq"
"YMR022W" 846 0.0023
"YDR033W" 82 0.0036
"YPR016C" 740 0.0027
"YLR378C" 639 0.0025
"YBR252W" 1039 0.0022
"YGR264C" 519 0.0034
"YNL189W" 1089 0.0028
"YOR294W" 349 0.0024
"YOR210W" 321 0.0036
"YMR120C" 864 0.0027
"YDR238C" 147 0.0035
"YOL092W" 245 0.0031
"YIR022W" 1569 0.0027
"YJR085C" 1246 0.003
"YNL307C" 1060 0.003
"YCR043C" 1604 0.0024
"YLR294C" 618 0.0038
"YFR052W" 1643 0.0032
"YMR235C" 895 0.0033
"YML079W" 814 0.0031
"YGR189C" 495 0.0032
"YCL059C" 1575 0.0029
"YGL011C" 440 0.0038
"YPL117C" 709 0.0034
"YLL018C" 530 0.0029
"YNL070W" 1125 0.0028
"YLL014W" 531 0.0026
"YAL025C" 1655 0.0036
"YMR276W" 908 0.0024
"YIL076W" 1541 0.0027
"YGR001C" 444 0.0028
"YML055W" 825 0.0033
"YGL202W" 391 0.0021
"YEL031W" 1372 0.0034
"YDL232W" 2 0.0032
"YCL057C.A" 1576 0.0029
"YNR017W" 1152 0.0036
"YPR036W" 747 0.0032
"YLR413W" 651 0.0031
"YDR032C" 81 0.0035
"YOR309C" 353 0.0021
"YJR044C" 1230 0.0027
"YLR221C" 596 0.0019
"YCR009C" 1594 0.0039
"YGL048C" 427 0.0036
"YER124C" 1435 0.0027
"YJL122W" 1195 0.0036
"YNL327W" 1055 0.0025
"YER136W" 1441 0.004
"YFR051C" 1642 0.0032
"YPL273W" 664 0.0027
"YGL234W" 379 0.0022
"YHR001W.A" 1459 0.0031
"YPL059W" 724 0.0029
"YLR437C" 656 0.0037
"YER110C" 1430 0.0032
"YBR286W" 1051 0.0017
"YER122C" 1434 0.0019
"YNL052W" 1133 0.0018
"YDR497C" 213 0.0027
"YJL117W" 1197 0.0031
"YBR256C" 1042 0.003
"YLR304C" 622 0.0025
"YOR153W" 303 0.0035
"YAL044W.A" 1647 0.0035
"YAL007C" 1660 0.0027
"YPL048W" 725 0.0032
"YDL029W" 68 0.0039
"YBR034C" 970 0.0026
"YDR510W" 217 0.0037
