"GeneNames" "GeneIndex" "ReferenceFreq"
"YJR014W" 1240 0.0024
"YIL138C" 1556 0.0035
"YMR276W" 918 0.0031
"YER145C" 1459 0.003
"YFR033C" 1667 0.0024
"YLR303W" 633 0.0024
"YPR033C" 755 0.0028
"YLL018C" 537 0.0029
"YOL092W" 244 0.0027
"YLL014W" 538 0.0036
"YKR065C" 1367 0.0036
"YDL120W" 41 0.0036
"YNL189W" 1098 0.0023
"YLR100W" 577 0.0029
"YEL001C" 1402 0.003
"YCR002C" 1622 0.0026
"YHR183W" 1539 0.0031
"YML092C" 821 0.0038
"YDL072C" 56 0.0033
"YDL029W" 67 0.0028
"YDR408C" 189 0.003
"YPL273W" 677 0.0022
"YLR179C" 592 0.003
"YBL071W.A" 946 0.0023
"YPL246C" 683 0.0029
"YLR257W" 616 0.0031
"YJL151C" 1194 0.0028
"YOR197W" 318 0.0031
"YMR074C" 865 0.0028
"YCL050C" 1607 0.0029
"YBR252W" 1050 0.0027
"YDR361C" 170 0.0023
"YOR168W" 311 0.0032
"YHR190W" 1541 0.0029
"YER126C" 1455 0.004
"YML081C.A" 823 0.0031
"YPL117C" 721 0.0035
"YBR079C" 992 0.0028
"YPR183W" 807 0.0031
"YGR105W" 476 0.0026
"YGL231C" 385 0.0035
"YOR285W" 351 0.0029
"YMR022W" 856 0.0039
"YCR009C" 1624 0.0032
"YOR142W" 301 0.0025
"YER122C" 1452 0.003
"YGL020C" 443 0.0028
"YPL098C" 726 0.0029
"YBR187W" 1033 0.0028
"YHR170W" 1535 0.0026
"YPL266W" 679 0.0031
"YOR039W" 276 0.0025
"YGR180C" 497 0.0031
"YBR034C" 981 0.0036
"YIL064W" 1574 0.003
"YGL055W" 430 0.0033
"YKL004W" 1348 0.003
"YJL122W" 1205 0.0026
"YGL221C" 389 0.003
"YPL093W" 728 0.003
"YAL007C" 1692 0.0019
"YPR108W" 778 0.0041
"YCR053W" 1639 0.002
"YGR061C" 465 0.0039
"YOL097C" 242 0.0022
"YGL048C" 432 0.0031
"YNL112W" 1118 0.0035
"YLR359W" 646 0.0035
"YLR214W" 606 0.0032
"YBR286W" 1062 0.003
"YGL068W" 427 0.0022
"YOL012C" 262 0.0022
"YPR103W" 777 0.0022
"YPR100W" 775 0.0021
"YGL019W" 444 0.0025
"YPR036W" 757 0.0033
"YGR211W" 513 0.0028
"YOR046C" 279 0.0022
"YGL037C" 437 0.003
"YGR063C" 466 0.0036
"YDR519W" 221 0.0033
"YDR372C" 175 0.0024
"YCR034W" 1632 0.0023
"YCR043C" 1634 0.0028
"YDR429C" 193 0.0035
"YMR243C" 909 0.003
"YER012W" 1410 0.0033
"YIR012W" 1596 0.002
"YFR044C" 1670 0.0027
"YOR095C" 287 0.003
"YOL005C" 265 0.0028
"YDR321W" 160 0.0028
"YBR149W" 1020 0.0026
"YER090W" 1440 0.0028
"YMR108W" 872 0.0026
"YMR145C" 882 0.0034
"YJR070C" 1255 0.0029
"YOL038W" 257 0.0035
"YCL011C" 1617 0.0027
"YDL232W" 2 0.003
"YKL033W.A" 1336 0.0035
"YKL077W" 1324 0.0027
"YNL327W" 1066 0.0027
"YER136W" 1458 0.0027
"YLR388W" 655 0.0039
"YIL034C" 1584 0.0035
"YDR238C" 145 0.0024
"YOL123W" 235 0.0033
"YLR286C" 624 0.0022
"YLR008C" 542 0.0033
"YDL064W" 59 0.0033
"YGL202W" 395 0.0026
"YEL071W" 1377 0.0029
"YIL094C" 1565 0.0025
"YDR245W" 146 0.0031
"YJR085C" 1261 0.0033
"YCL059C" 1603 0.0033
"YGL234W" 383 0.0025
"YDL181W" 18 0.0022
"YOR210W" 323 0.002
"YNL071W" 1133 0.0034
"YAL023C" 1688 0.0032
"YKL085W" 1321 0.0022
"YDR214W" 138 0.0027
"YGL215W" 391 0.0028
"YDR502C" 215 0.0027
"YER004W" 1405 0.0028
"YJR064W" 1251 0.0035
"YGR082W" 470 0.003
"YLR413W" 663 0.0027
"YKR043C" 1360 0.0029
"YLR074C" 569 0.0021
"YGL078C" 423 0.0029
"YPL048W" 738 0.0027
