"GeneNames" "GeneIndex" "ReferenceFreq"
"YOR340C" 371 0.0026
"YMR276W" 925 0.0031
"YCR009C" 1631 0.0023
"YGR211W" 517 0.0023
"YOR285W" 354 0.0023
"YOR230W" 330 0.0022
"YBR256C" 1063 0.0026
"YGL068W" 432 0.0029
"YGL055W" 435 0.0024
"YOR309C" 360 0.0032
"YER006W" 1414 0.0032
"YER126C" 1464 0.0044
"YIL062C" 1582 0.0031
"YDR032C" 82 0.0036
"YML055W" 841 0.0024
"YJL014W" 1236 0.003
"YDR214W" 141 0.0036
"YBR034C" 989 0.0027
"YGR082W" 474 0.0032
"YCR002C" 1629 0.0023
"YNL066W" 1148 0.0022
"YJR064W" 1258 0.0028
"YGR180C" 501 0.0033
"YKL007W" 1353 0.004
"YPR020W" 757 0.0026
"YCR004C" 1630 0.0026
"YDL201W" 9 0.0036
"YLR074C" 573 0.0035
"YBR234C" 1053 0.0026
"YLR179C" 598 0.0031
"YPL004C" 752 0.0028
"YGR094W" 478 0.0025
"YER110C" 1458 0.002
"YPR033C" 760 0.0039
"YOL061W" 254 0.0035
"YBR164C" 1038 0.0028
"YEL071W" 1384 0.0024
"YER063W" 1438 0.0028
"YKL065C" 1333 0.0038
"YDR429C" 197 0.0039
"YJL151C" 1203 0.0021
"YDL232W" 2 0.0035
"YDR519W" 225 0.0033
"YOL026C" 262 0.0029
"YER007C.A" 1415 0.0033
"YDR510W" 221 0.0034
"YGL231C" 389 0.0036
"YLR388W" 662 0.002
"YAL042W" 1688 0.0036
"YJL173C" 1197 0.0026
"YJL122W" 1214 0.0021
"YBR079C" 1002 0.0031
"YOL097C" 246 0.003
"YAL025C" 1694 0.0034
"YER004W" 1413 0.0033
"YHR001W.A" 1488 0.0032
"YCR087C.A" 1651 0.0017
"YCR034W" 1639 0.0027
"YPL246C" 689 0.0026
"YOR375C" 380 0.0035
"YJR085C" 1268 0.003
"YOR046C" 282 0.0023
"YER090W" 1449 0.0028
"YBR085C.A" 1007 0.004
"YER122C" 1461 0.0031
"YLR262C.A" 625 0.003
"YGL048C" 437 0.0028
"YMR295C" 929 0.003
"YNL112W" 1129 0.0035
"YJR069C" 1261 0.0025
"YBR088C" 1010 0.0029
"YDL131W" 35 0.0027
"YPR036W" 762 0.003
"YGR189C" 506 0.0038
"YCL057C.A" 1611 0.0026
"YNL307C" 1081 0.0025
"YBL071W.A" 953 0.004
"YDL120W" 42 0.0035
"YDR245W" 149 0.0029
"YPR114W" 787 0.0031
"YJL217W" 1186 0.0033
"YMR108W" 878 0.0024
"YCR043C" 1641 0.0027
"YDR497C" 217 0.0026
"YPL093W" 734 0.0029
"YLR257W" 623 0.0036
"YER145C" 1469 0.0033
"YDR238C" 148 0.0031
"YBR286W" 1072 0.0027
"YPL059W" 742 0.0029
"YFR051C" 1681 0.0039
"YCL050C" 1614 0.003
"YJR072C" 1263 0.003
