"GeneNames" "GeneIndex" "ReferenceFreq"
"YJL076W" 3221 0.001
"YGR081C" 1262 0.0017
"YMR009W" 2246 0.0014
"YNL219C" 2894 6e-04
"YML019W" 2224 0.0015
"YMR001C" 2239 7e-04
"YKL019W" 3545 0.0014
"YNL087W" 2993 0.0011
"YGR130C" 1300 0.001
"YHR104W" 3973 9e-04
"YCR059C" 4295 0.0013
"YBR198C" 2726 0.0012
"YML051W" 2204 0.0017
"YNR015W" 3077 0.0011
"YNL088W" 2992 7e-04
"YDR347W" 452 0.0013
"YFR005C" 4360 0.0011
"YOR194C" 869 0.0012
"YAL043C" 4416 0.0012
"YDR434W" 523 0.0012
"YNL001W" 3064 0.0011
"YBR142W" 2687 0.001
"YNL221C" 2892 9e-04
"YGR283C" 1417 0.0013
"YPR009W" 2000 6e-04
"YOL108C" 640 0.001
"YHR098C" 3968 0.0015
"YOR002W" 726 0.0013
"YPR006C" 1998 0.0012
"YPL206C" 1842 0.0016
"YML113W" 2152 0.0015
"YBR288C" 2798 0.0013
"snR33" 4262 8e-04
"YNL134C" 2956 0.0011
"YOR342C" 990 0.0011
"YEL032W" 3682 0.0013
"YGR048W" 1240 8e-04
"YBR074W" 2628 9e-04
"YIL049W" 4140 9e-04
"YIL114C" 4095 0.0014
"YDR266C" 384 0.0012
"YKR014C" 3577 0.0016
"YBL107C" 2484 9e-04
"YPL071C" 1941 7e-04
"YMR311C" 2475 8e-04
"YDR162C" 303 9e-04
"YBR279W" 2791 7e-04
"YGL127C" 1110 7e-04
"YBL051C" 2524 0.0011
"YPR190C" 2133 0.001
"YDR208W" 344 8e-04
"YCR052W" 4292 0.0011
"YBL090W" 2496 0.0017
"YPR011C" 2003 0.0012
"YBR166C" 2706 0.0011
"YLL001W" 1460 0.0011
"YLR018C" 1472 0.0012
"YHR144C" 4005 0.0013
"YLR459W" 1788 0.001
"YPL087W" 1928 0.0019
"YDR335W" 443 0.0012
"YHR127W" 3990 0.0011
"YJR116W" 3361 0.0011
"YDR308C" 418 6e-04
"YJL125C" 3185 0.0011
"YDL148C" 66 0.0012
"YHR003C" 3892 0.0011
"YER080W" 3775 0.0012
"YGR189C" 1346 0.001
"YPR137W" 2090 5e-04
"YLR347C" 1704 0.0016
"YBR218C" 2741 0.0017
"YDL236W" 3 7e-04
"YMR184W" 2368 0.001
"YNL310C" 2822 0.0014
"YNL119W" 2968 9e-04
"YDR322W" 431 0.0014
"YAL008W" 4449 5e-04
"YJL212C" 3121 0.0017
"YGR005C" 1211 0.001
"YGL228W" 1039 0.001
"YIL070C" 4127 0.0013
"YBR290W" 2800 0.001
"YDR120C" 271 0.0011
"YOL065C" 671 0.001
"YOR052C" 765 0.0011
"YGR079W" 1260 0.0016
"YGL171W" 1076 0.001
"YKL100C" 3479 8e-04
"YGR102C" 1280 7e-04
"YOL073C" 665 8e-04
"YIL003W" 4179 0.0012
"YMR039C" 2271 0.0011
"YJR046W" 3305 0.0019
"YBR038W" 2598 0.001
"YHR123W" 3989 9e-04
"YMR067C" 2290 8e-04
"YEL007W" 3699 7e-04
"YFR002W" 4357 0.0016
"YDL010W" 173 0.0011
"YDL207W" 21 8e-04
"YBR022W" 2584 0.0014
"YKL157W" 3437 0.001
"YLL041C" 1430 0.0011
"YJL200C" 3129 0.0019
"YMR088C" 2303 0.0014
"YPR138C" 2091 0.0014
"YIL088C" 4116 0.0018
"YMR153W" 2348 8e-04
"YIL020C" 4164 0.0017
"YLR427W" 1764 0.0018
"YPR199C" 2136 0.0013
"YOR220W" 889 0.0012
"YLR193C" 1599 0.0013
"YHR199C" 4043 8e-04
"YHR187W" 4032 8e-04
"YOR001W" 725 0.0014
"YCR003W" 4254 0.0011
"YDR140W" 283 0.0012
"YER141W" 3825 7e-04
"YLR353W" 1709 0.0011
"YDR175C" 316 0.0012
"YDR135C" 280 0.0011
"YMR209C" 2389 0.0011
"YJR120W" 3364 0.0014
"YDL217C" 15 7e-04
"YDL060W" 140 9e-04
"YGR111W" 1287 0.0012
"YOR217W" 888 0.001
"YMR263W" 2434 0.0017
"YDR530C" 595 0.0015
"YHR001W" 3889 5e-04
"YLR222C" 1621 0.0014
"YHR039C" 3922 0.001
"YFL009W" 4348 0.0013
"YGR137W" 1305 0.001
"YKL214C" 3393 0.0015
"YPL177C" 1860 8e-04
"YMR214W" 2394 0.001
"YDR354W" 458 6e-04
"YMR089C" 2304 9e-04
"YDR331W" 439 0.001
