"GeneNames" "GeneIndex" "ReferenceFreq"
"YNL087W" 2993 9e-04
"YPL184C" 1853 0.0015
"YIR035C" 4203 0.0012
"YDR294C" 404 9e-04
"YHR197W" 4041 0.0021
"YNL154C" 2941 0.0015
"YOR143C" 834 0.0014
"YGR283C" 1417 7e-04
"YNR015W" 3077 7e-04
"YMR061W" 2286 0.0015
"YLR375W" 1728 0.0013
"YBL090W" 2496 7e-04
"YEL050C" 3667 0.0012
"YBR206W" 2733 0.0011
"YPR034W" 2019 0.0011
"YHR046C" 3929 0.0019
"YHR024C" 3909 0.0011
"YNL163C" 2932 0.001
"YDR312W" 422 9e-04
"YPL221W" 1830 8e-04
"YLL040C" 1431 0.0014
"YBL018C" 2553 0.001
"YKR100C" 3650 0.0011
"YLL029W" 1437 7e-04
"YDR266C" 384 9e-04
"YKL195W" 3406 0.0011
"YDR477W" 554 0.0011
"YDR364C" 465 0.0013
"YDR046C" 212 6e-04
"YLR181C" 1588 0.0012
"YLR005W" 1464 0.001
"YLR256W" 1644 0.002
"YDL122W" 90 0.0012
"YKL210W" 3396 0.0017
"YOR205C" 877 0.001
"YHR165C" 4020 0.001
"YMR073C" 2294 0.001
"YIR004W" 4185 6e-04
"YLR361C.A" 1717 9e-04
"YAL040C" 4419 9e-04
"YHR205W" 4048 0.0013
"YBR014C" 2579 0.0012
"YIL004C" 4178 0.0013
"YLR002C" 1462 0.0016
"YFL002C" 4354 8e-04
"YJR120W" 3364 0.0018
"YLR384C" 1733 0.0011
"YKR006C" 3570 8e-04
"YAL043C" 4416 0.0015
"YGL256W" 1018 0.0011
"YKR087C" 3637 0.0013
"YOR092W" 795 0.0011
"YCR095C" 4319 0.0011
"YDL045C" 151 6e-04
"YER071C" 3766 9e-04
"YGR257C" 1397 0.0016
"YCL028W" 4236 0.001
"YER022W" 3728 0.0016
"YGL084C" 1144 0.0013
"YGR130C" 1300 0.0013
"YCL025C" 4238 0.0011
"YJL003W" 3274 0.001
"YFL034C.B" 4334 9e-04
"YNL323W" 2811 8e-04
"YJR124C" 3368 0.0014
"YLR389C" 1737 0.0011
"YDL195W" 31 0.0011
"YDR034C" 204 7e-04
"YBR202W" 2730 0.001
"YAR071W" 4469 0.0012
"YDR183C.A" 325 0.0011
"YBR142W" 2687 0.0015
"YLR248W" 1639 9e-04
"YOR002W" 726 8e-04
"YPL047W" 1960 0.001
"YPL245W" 1811 0.0018
"YMR181C" 2365 0.0015
"YGL095C" 1135 0.0015
"YLR146C" 1567 0.0011
"YPL087W" 1928 6e-04
"YDR287W" 399 0.0012
"YJL180C" 3145 9e-04
"YPL138C" 1888 0.0014
"YOL068C" 669 0.001
"YMR244C.A" 2422 8e-04
"YOR064C" 774 7e-04
"YJL081C" 3216 0.001
"YDR498C" 571 0.0011
"YBR162W.A" 2702 8e-04
"YER059W" 3757 9e-04
"YDR196C" 336 6e-04
"YDL099W" 108 0.001
"YJR142W" 3385 6e-04
"YGR270W" 1406 9e-04
"YCR052W" 4292 8e-04
"YNR013C" 3075 9e-04
"YPL235W" 1820 9e-04
"YIL102C.A" 4106 0.0013
"YOR241W" 906 0.001
"YGL130W" 1107 8e-04
"YBR175W" 2712 0.0013
"YPR067W" 2042 0.0013
"YIL083C" 4120 0.0011
"YCR072C" 4304 0.0013
"YML034W" 2212 0.0013
"YHL021C" 3876 0.0015
"YKL110C" 3472 0.0013
"YMR171C" 2358 0.0011
"YLR136C" 1560 7e-04
"YOR136W" 829 0.0016
"YNR028W" 3087 0.0012
"YKL137W" 3455 7e-04
"YLR455W" 1785 0.0016
"YHR001W" 3889 0.0012
"YDR237W" 364 6e-04
"YPL032C" 1969 0.0011
"YER161C" 3842 9e-04
"YPL013C" 1984 0.0011
"YGR029W" 1227 9e-04
"YOR065W" 775 0.0013
"YFR014C" 4367 0.001
"YGR189C" 1346 0.0011
"YLR314C" 1683 0.0013
"YBL022C" 2549 0.001
"YNR049C" 3107 0.0012
"YER115C" 3802 9e-04
"YJL030W" 3257 0.0015
"YGL065C" 1158 0.0013
"YHR043C" 3927 0.0014
"YOR020W.A" 741 0.0015
"YLR295C" 1670 0.0016
"YGL127C" 1110 8e-04
"YDR299W" 409 9e-04
"YDL145C" 68 0.0013
"YGR133W" 1302 0.0013
"YOL147C" 608 0.001
"YDR182W" 323 0.0012
"YBR022W" 2584 0.0013
"YGL210W" 1051 0.0013
"YPR072W" 2044 0.0018
"YPL064C" 1948 0.0012
"YOR124C" 819 0.001
"YIR033W" 4201 9e-04
"YKR049C" 3603 0.0018
"YGL067W" 1157 0.001
"YGL257C" 1017 0.001
"YCL012C" 4243 0.0012
"YDR333C" 441 8e-04
"YOR165W" 852 6e-04
"YBR126C" 2673 0.0012
"YML113W" 2152 0.0011
"YPL260W" 1799 0.0015
"YLR380W" 1731 0.0012
"YKR038C" 3594 0.0014
"YLR138W" 1562 0.0016
"YOR267C" 929 0.0011
"YKR008W" 3572 0.0016
"YNL038W" 3039 0.0013
"YCR094W" 4318 0.0011
"YDR422C" 515 0.0014
"YOR215C" 886 0.0012
"YPL169C" 1867 0.001
"YPR178W" 2122 0.0013
"YPL063W" 1949 0.0014
"YPR056W" 2035 0.001
"YLR022C" 1476 0.0013
"YBR104W" 2657 0.0013
"YBR297W" 2803 7e-04
"YDR059C" 222 9e-04
"YGR215W" 1369 7e-04
"YDR322W" 431 8e-04
"YOL021C" 705 0.001
"YOR239W" 905 0.0013
"YOL122C" 628 0.001
"YBR062C" 2618 6e-04
"YKL018C.A" 3546 0.0012
"YNR012W" 3074 8e-04
"YDL065C" 136 0.0012
"YOR236W" 903 9e-04
"YPL179W" 1858 6e-04
"YLR016C" 1470 8e-04
"YDL085C.A" 119 0.0014
"YKL112W" 3471 0.0011
"YHR099W" 3969 0.001
"YDR013W" 190 0.001
"YOL093W" 651 8e-04
"YKL012W" 3553 8e-04
"YER154W" 3837 8e-04
"YKL069W" 3504 0.0011
"YOR278W" 940 0.0014
"YIL009W" 4174 0.001
"YDR493W" 566 0.0011
"YNL088W" 2992 0.0012
"YKL120W" 3465 0.0014
"YGR163W" 1323 0.0011
"YPL050C" 1957 0.001
"YOR248W" 912 0.0011
"YHR039C" 3922 0.0013
"YHR081W" 3957 0.0015
"YGR031W" 1229 9e-04
"YAR027W" 4465 0.0012
"YER183C" 3859 0.0014
"YDL123W" 89 0.0016
"YDR232W" 359 9e-04
"YOR179C" 859 8e-04
"YNL156C" 2939 0.0011
"YLR059C" 1503 0.0013
"YMR214W" 2394 5e-04
"YIL003W" 4179 0.001
"YDR456W" 537 0.0015
"YPR011C" 2003 8e-04
"YBL061C" 2514 0.001
"YML115C" 2150 0.0014
"YML036W" 2210 0.001
"YEL052W" 3665 0.0013
"YML038C" 2209 0.001
"YBR262C" 2777 0.0011
"YBR236C" 2754 0.001
"YLR405W" 1749 0.001
"YNL177C" 2922 0.0014
"YKL041W" 3528 7e-04
"YBR207W" 2734 0.0013
"YBR146W" 2690 0.0011
"YJR003C" 3279 6e-04
"YJL168C" 3154 0.0011
"YCR044C" 4287 0.0013
"YBR074W" 2628 0.0011
"YGR077C" 1258 0.001
"YDR143C" 286 0.0013
"YML030W" 2215 0.0014
"YIL091C" 4114 0.001
"YKR084C" 3634 0.0012
"YDR117C" 269 0.0012
"YDR494W" 567 0.001
"YGL010W" 1199 0.0017
"YLR243W" 1635 0.0011
"YOR151C" 840 0.0013
"YBR091C" 2646 0.0012
"YJL060W" 3235 0.001
"YAL039C" 4420 0.0011
"YNL169C" 2926 0.0013
"YLL036C" 1433 9e-04
"YDL015C" 169 0.0012
"YGR178C" 1337 6e-04
"YJR025C" 3293 0.0011
"YLR120C" 1554 0.0011
"YNL048W" 3030 0.0013
"YLR193C" 1599 0.0011
"YJL212C" 3121 0.0013
"YEL006W" 3700 8e-04
"YOL014W" 711 9e-04
"YKL003C" 3563 0.0011
"YMR044W" 2275 8e-04
"YHR085W" 3961 0.0013
"YKL157W" 3437 8e-04
"YLR270W" 1653 9e-04
"YDL112W" 98 0.0013
"YKL176C" 3421 0.0017
"YPL128C" 1896 0.0015
"YIL050W" 4139 0.0013
"YDR463W" 543 5e-04
"YJR073C" 3329 0.0015
"YLR407W" 1751 0.0013
"YOL073C" 665 0.0011
"YDL103C" 104 0.0013
"YJR057W" 3315 0.0011
"YER035W" 3739 0.001
"YBR254C" 2769 0.0013
"YER080W" 3775 8e-04
"YNL186W" 2915 8e-04
"YBR026C" 2588 8e-04
"YBL007C" 2561 6e-04
"YDR296W" 406 8e-04
"YIL114C" 4095 8e-04
"YKL125W" 3463 0.0013
"YNR020C" 3081 0.0013
"YGR084C" 1265 8e-04
"YIL019W" 4165 0.0015
"YPR190C" 2133 6e-04
