"GeneNames" "GeneIndex" "ReferenceFreq"
"YOL093W" 654 0.0013
"YBR146W" 2701 0.0012
"YOL113W" 636 8e-04
"YLR256W" 1656 0.0011
"YPR010C.A" 2008 0.001
"YGL257C" 1023 0.0011
"YDR337W" 445 0.0014
"YIL090W" 4131 0.0013
"YER115C" 3821 0.0014
"YFL034C.B" 4352 0.0012
"YOR048C" 767 0.0017
"YEL052W" 3684 0.0017
"YBL058W" 2529 9e-04
"YPR034W" 2025 0.0012
"YOR321W" 982 0.0013
"YMR277W" 2459 0.0013
"YOR124C" 822 0.0018
"YDR517W" 584 0.0012
"YGL181W" 1077 0.001
"YPL256C" 1810 0.0012
"YEL068C" 3673 7e-04
"YBR155W" 2706 0.0014
"YKR085C" 3654 0.0011
"YPR172W" 2123 7e-04
"YOR174W" 862 0.0019
"YLR183C" 1602 0.0011
"YCR088W" 4332 0.0012
"YGL224C" 1049 8e-04
"YBL007C" 2572 8e-04
"YJR056C" 3332 0.0013
"YDR348C" 453 7e-04
"YBL009W" 2570 9e-04
"YML112W" 2160 0.0019
"YBR279W" 2805 0.001
"YIL019W" 4182 0.0015
"YGL211W" 1056 0.0012
"YJR075W" 3349 0.0017
"YJR024C" 3312 0.001
"YBR142W" 2698 0.0012
"YPR112C" 2080 0.0016
"YDR279W" 391 0.0012
"YLR287C" 1675 0.0017
"YML014W" 2235 9e-04
"YKL045W" 3543 9e-04
"YKR035W.A" 3610 0.0012
"YOR316C" 978 8e-04
"YNL026W" 3065 0.0011
"YHR201C" 4064 0.0012
"YGR231C" 1386 0.0014
"YLR068W" 1521 0.0011
"YMR130W" 2344 0.0014
"YDL155W" 63 9e-04
"YMR048W" 2286 0.0011
"YOR089C" 795 0.0012
"YPR098C" 2068 0.0011
"YML102W" 2169 0.0012
"YMR234W" 2423 0.0012
"YDR451C" 533 9e-04
"YBL081W" 2514 0.0012
"YGR095C" 1279 0.001
"YOL036W" 699 7e-04
"YGL139W" 1106 0.001
"YDR111C" 267 0.0013
"YDR222W" 351 0.0011
"YOL136C" 619 0.0017
"YDL128W" 85 0.0013
"YLR380W" 1741 7e-04
"YDR398W" 500 0.0011
"YML113W" 2159 0.0015
"YKL167C" 3448 0.0011
"YEL038W" 3695 0.001
"YLR220W" 1631 9e-04
"YKL137W" 3474 0.0011
"YOL010W" 720 0.0011
"YNL156C" 2956 8e-04
"YPL015C" 1989 0.0015
"YGL091C" 1143 8e-04
"YMR221C" 2412 0.0011
"YBR002C" 2579 5e-04
"YIL088C" 4132 0.0013
"YGL127C" 1115 8e-04
"YGR048W" 1245 0.001
"YNR032C.A" 3110 9e-04
"YPL096C.A" 1927 0.0011
"YBR057C" 2624 8e-04
"YKR008W" 3590 0.001
"YLR321C" 1697 0.0011
"YKR030W" 3609 9e-04
"YOR165W" 856 8e-04
"YNR038W" 3116 0.0014
"YGL247W" 1030 0.0018
"YBR049C" 2618 0.0015
"YER008C" 3733 4e-04
"YLR188W" 1606 0.0013
"YML038C" 2217 0.0012
"YDL174C" 49 9e-04
"YML007W" 2242 0.001
"YCL012C" 4261 0.0011
"YER021W" 3746 7e-04
"YOR290C" 954 0.001
"YLL031C" 1445 8e-04
"YBL051C" 2535 0.0017
"YIL110W" 4114 8e-04
"YLR129W" 1568 0.0012
"YNL207W" 2920 0.0011
"YAL033W" 4447 0.001
"YDR462W" 542 0.001
"YKL014C" 3569 9e-04
"YJR116W" 3379 8e-04
"YOR344C" 996 8e-04
"YLR002C" 1471 9e-04
"YLR170C" 1593 0.0013
"YER080W" 3793 0.0013
"YJL168C" 3172 9e-04
"YJL033W" 3274 0.001
"YML031W" 2222 8e-04
"YLR015W" 1480 0.001
"YKL183W" 3435 0.0012
"YPR176C" 2127 0.0017
"YBR014C" 2590 0.0011
"YFL001W" 4374 0.0015
"YML019W" 2232 7e-04
"YLL029W" 1446 0.0012
"YHR024C" 3926 8e-04
"YJR096W" 3363 9e-04
"YHR100C" 3988 5e-04
"YLR314C" 1693 9e-04
"YLR097C" 1544 0.0012
"YKL078W" 3517 9e-04
"YBL085W" 2512 0.0015
"YOR320C" 981 0.0013
"YHR037W" 3937 9e-04
"YNL227C" 2903 0.0011
"YHR027C" 3929 0.0012
"YKR084C" 3653 9e-04
"YCR061W" 4315 4e-04
"YBR175W" 2723 0.0012
"YOL158C" 605 0.0011
"YPL178W" 1868 0.001
"YDR021W" 197 0.0012
"YLR016C" 1481 0.0011
"YLR088W" 1537 0.0013
"YOR303W" 965 9e-04
"YPL030W" 1978 9e-04
"YMR153W" 2358 0.0015
"YBR276C" 2803 0.0011
"YOR008C" 736 4e-04
"YDR072C" 236 0.001
"YPL196W" 1857 0.0013
"YDR175C" 317 7e-04
"YIL114C" 4111 0.0011
"YER018C" 3742 8e-04
"YPL086C" 1937 0.0011
"YPR009W" 2006 0.0012
"YOL068C" 673 0.0012
"YLR414C" 1765 5e-04
"YJR112W" 3376 8e-04
"YGR005C" 1216 8e-04
"YIL115C" 4110 6e-04
"YOR052C" 769 0.0011
"YMR125W" 2339 0.0013
"YER035W" 3758 9e-04
"YCR071C" 4321 0.0016
"YNR037C" 3115 0.001
"YNL074C" 3024 0.0017
"YGL255W" 1025 9e-04
"YAR008W" 4478 0.0016
"YKR066C" 3637 0.001
"YOR248W" 917 0.0013
"YGL246C" 1031 8e-04
"YNR013C" 3093 8e-04
"YDR150W" 294 0.001
"YLR243W" 1647 0.0011
"YHR062C" 3957 9e-04
"YAL053W" 4429 0.0013
"YPL235W" 1829 7e-04
"YDR424C" 518 0.0014
"YIL011W" 4188 9e-04
"YER002W" 3727 0.0016
"YHR039C" 3939 0.0012
"YPL274W" 1799 0.0012
"YNL222W" 2907 0.0011
"YAL009W" 4467 0.0011
"YDL022W" 167 0.0019
"YFL046W" 4343 6e-04
"YLR052W" 1509 0.001
"YDR262W" 382 0.0018
"YNL108C" 2994 0.0019
"YGR111W" 1292 7e-04
"YGL056C" 1172 0.0011
"YGL171W" 1082 9e-04
"YKL023W" 3559 0.001
"YML043C" 2215 8e-04
"YER092W" 3805 0.0013
"YGR163W" 1328 0.0015
"YDR105C" 262 0.0014
"YGR147C" 1315 0.0016
"YLR105C" 1552 0.0011
"YHL048W" 3879 0.0013
"YPL173W" 1873 0.0012
"YKL101W" 3497 0.0012
"YJR073C" 3347 0.001
"YMR060C" 2293 0.0013
"YOR342C" 995 0.0014
"YER019W" 3743 0.0015
"YDL116W" 96 4e-04
"YDL031W" 161 0.0013
"YER059W" 3776 0.0011
"YER133W" 3837 7e-04
"YDL076C" 130 0.0011
"YMR113W" 2329 9e-04
"YLR390W" 1748 9e-04
"YMR080C" 2309 7e-04
"YFR011C" 4384 0.0015
"YJR003C" 3298 0.0017
"YJL041W" 3269 0.0015
"YAL060W" 4423 0.0012
"YPL038W" 1973 0.0012
"YMR299C" 2476 0.001
"YJR015W" 3307 0.0012
"YKL100C" 3498 0.0012
"YJL118W" 3210 6e-04
"YLR275W" 1668 8e-04
"YHR074W" 3969 0.0016
"YGR184C" 1347 7e-04
"YDL122W" 91 5e-04
"YDL101C" 109 0.001
"YFR010W" 4383 0.001
"YDR033W" 207 8e-04
"YOR370C" 1014 0.001
"YKL175W" 3441 7e-04
"YOR079C" 788 0.0011
"YKL150W" 3462 0.0012
"YDR296W" 405 0.0016
"YDR331W" 439 6e-04
"YJL125C" 3204 0.0014
"YBL059C.A" 2527 8e-04
"YDR208W" 344 0.001
"YER141W" 3843 7e-04
"YOR097C" 803 0.0011
"YBR026C" 2599 0.0011
"YPL139C" 1895 0.001
"YML103C" 2168 0.0013
"YKL018C.A" 3564 0.0012
"YPL229W" 1833 9e-04
"YDL002C" 183 0.001
"YLL026W" 1449 0.0013
"YJR051W" 3328 0.0012
"YDR232W" 359 0.0019
"YBR159W" 2709 6e-04
"YDR166C" 309 6e-04
"YBR233W.A" 2764 0.0015
"YDL063C" 141 0.0015
"YDR201W" 340 5e-04
"YDR329C" 437 6e-04
"YHL004W" 3903 0.0012
"YOL004W" 726 0.0018
"YIL154C" 4078 0.0013
"YJR068W" 3343 0.0016
"YDL189W" 36 0.0015
"YJL062W.A" 3252 0.0017
"YLL036C" 1442 0.0012
"YHR113W" 3999 7e-04
"YLR026C" 1491 0.0013
"YFR009W" 4382 9e-04
"YMR138W" 2349 6e-04
"YJR142W" 3404 6e-04
"YOR207C" 884 9e-04
"YKL039W" 3548 0.0015
"YPL177C" 1869 9e-04
"YHR165C" 4038 6e-04
"YJL074C" 3242 0.0015
"YPL263C" 1806 0.0011
"YJL061W" 3254 0.001
"YDL103C" 107 9e-04
"YBR233W" 2763 6e-04
"YIL023C" 4178 9e-04
"YJL127C.B" 3202 0.001
"YDR299W" 408 0.0012
"YML030W" 2223 0.0011
"YHL031C" 3887 9e-04
"YNL182C" 2935 0.0011
"YKL176C" 3440 0.001
"YMR311C" 2486 0.0011
"YNL215W" 2913 8e-04
"YOR116C" 815 7e-04
"YFR031C" 4397 7e-04
"YNL132W" 2976 0.0011
"YOR354C" 1002 8e-04
"YIL008W" 4192 0.0017
"YDR013W" 193 0.0016
"YPL099C" 1924 0.0013
"YKL110C" 3491 0.0014
"YLR410W" 1762 0.0011
"YOR217W" 893 0.001
"YDR456W" 537 8e-04
"YKL204W" 3420 8e-04
"YDR527W" 591 9e-04
"YOR280C" 947 0.001
"YJR046W" 3324 0.001
"YFL002C" 4373 0.001
"YGR079W" 1264 0.0011
"YJL011C" 3287 0.0012
"YJL110C" 3215 9e-04
"YOL080C" 664 0.0015
"YHL002W" 3905 0.0016
"YER029C" 3754 0.0015
"YMR269W" 2452 0.0016
"YPL208W" 1849 0.0018
"YIL033C" 4171 0.0011
"YDR182W" 324 0.0015
"YPR199C" 2143 0.0013
"YDR148C" 293 0.0013
"YKL157W" 3456 0.0013
"YHR137W" 4017 0.0015
"YOR043W" 763 0.001
"YLL022C" 1452 0.0011
"snR33" 4280 0.0012
"YMR047C" 2285 0.0012
"YJR120W" 3382 0.0015
"YBR091C" 2657 0.001
"YLR166C" 1590 7e-04
"YDR067C" 233 0.0016
"YJL076W" 3241 9e-04
"YPR067W" 2048 0.0015
"YOR236W" 908 0.0015
"YDR292C" 401 0.0011
"YLR187W" 1605 0.0013
"YDL015C" 172 7e-04
"YER176W" 3872 0.0016
"YGR295C" 1429 0.001
"YJR006W" 3300 9e-04
"YNL323W" 2826 0.0016
"YHR144C" 4023 8e-04
"YMR088C" 2313 9e-04
"YFL007W" 4369 0.001
"YFR037C" 4404 9e-04
"YBR291C" 2815 8e-04
"YNR001C" 3083 0.0013
"YPL112C" 1912 7e-04
"YDL045C" 154 0.0011
"YLR231C" 1640 0.0015
"YJR092W" 3360 0.0013
"YDR027C" 202 0.0011
"YLR426W" 1773 0.0013
"YBR245C" 2774 9e-04
"YOR125C" 823 0.0013
"YHR001W" 3907 6e-04
"YPR101W" 2070 0.0015
"YDR194C" 334 0.0016
"YLR347C" 1714 0.0015
"YHR187W" 4051 8e-04
"YMR197C" 2391 0.001
"YOR241W" 911 0.0013
"YPL092W" 1932 0.0014
"YGL092W" 1142 9e-04
"YDL217C" 15 0.0015
"YIL126W" 4101 9e-04
"YPR125W" 2087 0.001
"YOL102C" 645 7e-04
"YMR139W" 2350 7e-04
"YDR011W" 191 0.0014
"YJL207C" 3143 0.0013
"YGR235C" 1390 9e-04
"YDL160C.A" 59 8e-04
"YER166W" 3865 9e-04
"YJL044C" 3268 0.0012
"YKL195W" 3425 0.001
"YBR296C" 2817 0.0015
"YML121W" 2152 0.0013
"YDR052C" 220 0.0014
"YEL007W" 3719 8e-04
"YKL006C.A" 3577 9e-04
"YPL085W" 1938 0.0012
"YOR317W" 979 0.0014
"YHR192W" 4055 0.0014
"YDL141W" 72 0.0013
"YNL121C" 2985 0.0015
"YOR220W" 894 0.0012
"YJL200C" 3147 0.0016
"YDR079W" 242 8e-04
"YIL049W" 4157 0.0016
"YPL138C" 1896 7e-04
"YDR428C" 520 0.0011
"YGR218W" 1378 0.001
"YHR122W" 4006 0.0016
"YPR158W" 2112 0.0013
"YER062C" 3778 0.0012
"YDR119W" 272 0.0018
"YPR058W" 2043 0.0015
"YDL088C" 120 0.0015
"YDR309C" 418 0.0018
"YDL043C" 156 0.0011
"YIL004C" 4195 0.0012
"YKL114C" 3488 8e-04
"YBR282W" 2808 6e-04
"YGL027C" 1190 0.0014
"YKL112W" 3490 4e-04
"YJL072C" 3244 0.0021
"YNR003C" 3084 8e-04
"YGR186W" 1349 0.001
"YBR076C.A" 2640 9e-04
"YGL061C" 1167 9e-04
"YPL029W" 1979 0.001
"YDR143C" 288 9e-04
"YNL001W" 3082 8e-04
