"GeneNames" "GeneIndex" "ReferenceFreq"
"YMR158W" 1114 0.0025
"YDR404C" 237 0.003
"YDL086W" 58 0.0017
"YMR008C" 1058 0.0025
"YOR327C" 458 0.0013
"YDR001C" 95 0.003
"YDR347W" 215 0.0023
"YPL231W" 851 0.0021
"YGL220W" 484 0.0011
"YDR452W" 251 0.0021
"YDL134C" 37 0.0031
"YMR188C" 1126 0.0022
"YMR315W" 1176 0.0013
"YDR385W" 231 0.0026
"YOL126C" 295 0.0022
"YOR184W" 409 0.002
"YPL232W" 850 0.0027
"YLR025W" 698 0.0025
"YDL100C" 52 0.0022
"YBR101C" 1265 0.0023
"YMR230W" 1145 0.0019
"YIL075C" 1970 0.0021
"YBR218C" 1311 0.0019
"YHR141C" 1917 0.0014
"YLR208W" 754 0.0029
"YMR089C" 1088 0.0017
"YJL124C" 1509 0.0022
"YJL117W" 1512 0.0025
"YKR048C" 1713 0.002
"YDR204W" 171 0.0026
"YBR056W" 1248 0.0029
"YMR027W" 1063 0.0025
"YJL034W" 1539 0.0015
"YGL219C" 485 0.0021
"YOR182C" 408 0.0037
"YKL138C" 1643 0.002
"YGR102C" 596 0.002
"YKL039W" 1678 0.0017
"YLR093C" 720 0.0022
"YPL189C.A" 869 0.003
"YLR300W" 790 0.0026
"YJR017C" 1559 0.0024
"YCL028W" 2025 0.0014
"YML007W" 1054 0.0022
"YBL039W.B" 1207 0.0013
"YGR207C" 643 0.0027
"YJR123W" 1598 0.0025
"YML085C" 1028 0.0022
"YDL191W" 15 0.0025
"YNL284C" 1354 0.0023
"YGR105W" 597 0.0019
"YPL117C" 891 0.0032
"YKL077W" 1665 0.0023
"YOL147C" 289 0.0027
"YBR137W" 1282 0.0024
"YGR106C" 598 0.003
"YCL057W" 2014 0.0016
"YDL064W" 71 0.0019
"YDR019C" 100 0.0029
"YER080W" 1810 0.0019
"YOL048C" 325 0.002
"YJL123C" 1510 0.0026
"YOR157C" 396 0.0023
"YPL094C" 903 0.002
"YBL058W" 1196 0.0021
"YKL043W" 1675 0.0022
"YKR067W" 1721 0.0027
"YOL005C" 338 0.0024
"YJL016W" 1543 0.0025
"YCL033C" 2024 0.0025
"YNL064C" 1430 0.0018
"YGL187C" 499 0.003
"YCR082W" 2062 0.0019
"YPR187W" 1006 0.003
"YLR345W" 805 0.0021
"YLR075W" 713 0.0024
"YBR241C" 1318 0.002
"YBL075C" 1189 0.0011
"YER058W" 1798 0.0026
"YKL146W" 1638 0.0028
"YLR058C" 707 0.0027
"YOL123W" 296 0.0028
"YAL034C" 2123 0.0027
"YLR330W" 800 0.0027
"YOR133W" 388 0.0031
"YER020W" 1775 0.0021
"YDL144C" 31 0.0027
"YER017C" 1773 0.0033
"YLR290C" 783 0.0028
"YDL169C" 26 0.0023
"YGL115W" 516 0.0019
"YLR201C" 751 0.0021
"YOR197W" 414 0.0023
"YKL054C" 1673 0.002
"YPR103W" 972 0.0012
"YBR162W.A" 1293 0.0017
"YFL017W.A" 2077 0.0022
"YNL138W" 1402 0.0017
"YAR002C.A" 2134 0.0029
"YLR370C" 813 0.0023
"YJR025C" 1560 0.0021
"YDL084W" 60 0.0023
"YLR028C" 701 0.0024
"YJL012C" 1545 0.0018
"YKL185W" 1621 0.0018
"YNL268W" 1358 0.0019
"YKL156W" 1634 0.0025
"YNL315C" 1344 0.002
"YKL058W" 1671 0.0022
"YBR035C" 1240 0.0027
"YGL221C" 483 0.0024
"YML070W" 1035 0.0025
"YNL255C" 1362 0.0012
"YMR074C" 1082 0.0022
"YLL018C.A" 687 0.0015
"YDR424C" 243 0.0028
"YHR057C" 1889 0.0027
"YBR199W" 1305 0.0025
"YFR034W.A" 2096 0.0033
"YGR240C" 657 0.0027
"YLR447C" 832 0.0021
"YER074W.A" 1807 0.0023
"YOR228C" 427 0.0027
"YMR056C" 1073 0.0023
"YPR170W.B" 997 0.0018
"YML072C" 1034 0.0022
"YPR036W" 950 0.0021
"YMR092C" 1090 0.002
"YNL281W" 1355 0.0026
"YKL182W" 1623 0.0022
"YMR280C" 1165 0.0028
"YNL096C" 1419 0.003
"YLR378C" 816 0.0022
"YLR344W" 804 0.002
"YJL180C" 1485 0.0018
"YHR121W" 1910 0.0024
"YOR103C" 376 0.0019
"YPL237W" 847 0.0029
"YPR004C" 934 0.0021
"YIL045W" 1981 0.0021
"YHR007C" 1870 0.0023
"YPL246C" 844 0.0016
"YKR062W" 1718 0.0021
"YDL130W" 41 0.002
"YLR229C" 761 0.0024
"YDL135C" 36 0.0025
"YGL161C" 503 0.0023
"YDR035W" 107 0.0022
"YDR453C" 252 0.0026
"YOR198C" 415 0.0029
"YML024W" 1050 0.0022
"YML055W" 1040 0.0024
"YDR530C" 284 0.0023
"YGR193C" 636 0.0027
"YPL143W" 882 0.0029
"YNL259C" 1361 0.0028
"YJL196C" 1480 0.0024
"YDR497C" 271 0.0038
"YJR008W" 1554 0.0026
"YDL212W" 6 0.0031
"YJL112W" 1513 0.0024
"YEL044W" 1744 0.0027
"YNL307C" 1348 0.0026
"YCR011C" 2040 0.0014
"YDR322W" 205 0.0031
"YDR411C" 240 0.0022
"YER125W" 1833 0.0021
"YER026C" 1780 0.0016
"YKR089C" 1731 0.0027
"YIL156W.B" 1941 0.0021
"YNL016W" 1443 0.0019
"YGL153W" 506 0.0016
"YBR058C.A" 1249 0.0026
"YGR295C" 676 0.0028
"YGR033C" 573 0.0025
"YGL040C" 539 0.0022
"YNL026W" 1441 0.002
"YLR164W" 738 0.0024
"YMR272C" 1163 0.0031
"YBL022C" 1215 0.002
"YBR037C" 1242 0.0021
"YMR099C" 1092 0.0031
"YPR067W" 960 0.0031
"YDL081C" 62 0.002
"YMR114C" 1097 0.0028
"YDL018C" 88 0.0022
"YJR007W" 1553 0.0024
"YMR194W" 1129 0.0018
"YNL217W" 1375 0.0031
"YNL195C" 1384 0.0023
"YFR014C" 2089 0.0021
"YPR006C" 935 0.0023
"YPR132W" 979 0.0019
"YOL155C" 287 0.0023
"YGR175C" 625 0.0031
"YML131W" 1010 0.0018
"YDR168W" 155 0.0029
"YPL173W" 876 0.0024
"YKL091C" 1660 0.003
"YPL063W" 912 0.0022
"YER159C" 1846 0.003
"YPL249C.A" 842 0.0029
"YMR146C" 1110 0.0015
"YDR508C" 273 0.002
"YJR096W" 1584 0.0018
"YGL231C" 479 0.0021
"YGR141W" 611 0.0011
"YLR193C" 749 0.0024
"YMR260C" 1158 0.0027
"YDR237W" 183 0.002
"YMR157C" 1113 0.0019
"YLR220W" 760 0.0026
"YDR427W" 244 0.0027
"YML091C" 1025 0.0016
"YIL094C" 1963 0.0021
"YNL177C" 1389 0.0022
"YLR064W" 709 0.0027
"YGR038W" 575 0.0017
"YBL091C" 1185 0.0039
"YOR270C" 441 0.0022
"YOR194C" 412 0.003
"YDR232W" 180 0.0018
"YBR036C" 1241 0.0017
"YPL203W" 864 0.0027
