"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDL082W","YDL082W","NS",2,1,1,0.930595704639175,0.99999285520842,0.324519547718096,0.999622821946429,0.663588940957195,0.999898468959961
"YDL081C","YDL081C","NS",1,1,1,0.928349262939514,0.99999285520842,0.396940408380011,0.999622821946429,0.736378254739266,0.999898468959961
"YDL078C","YDL078C","NS",1,1,1,0.644693634153253,0.99999285520842,0.340579070132038,0.999622821946429,0.552455329874709,0.999898468959961
"YDL076C","YDL076C","NS",1,1,1,0.0261804651480844,0.903246448179229,0.239089289082684,0.999622821946429,0.0380178849825542,0.999898468959961
"YDL075W","YDL075W","NS",1,1,1,0.0904864870611549,0.910987234803564,0.750265734680102,0.999622821946429,0.250502108669413,0.999898468959961
"YDL072C","YDL072C","NS",1,1,1,0.583222071034919,0.99999285520842,0.824133041371034,0.999622821946429,0.832783733650325,0.999898468959961
"YDL070W","YDL070W","NS",1,1,1,0.0971045235165382,0.910987234803564,0.615448817752896,0.999622821946429,0.228137013365145,0.999898468959961
"YDL067C","YDL067C","NS",1,1,1,0.710156843366538,0.99999285520842,0.25495177329704,0.999622821946429,0.490471019478083,0.999898468959961
"YDL066W","YDL066W","NS",1,1,1,0.150087508256883,0.932717732471758,0.61659184896034,0.999622821946429,0.312802284626259,0.999898468959961
"YDL065C","YDL065C","NS",1,1,1,0.434310892670995,0.99999285520842,0.10534473999113,0.999622821946429,0.18687608392384,0.999898468959961
"YDL064W","YDL064W","NS",1,1,1,0.446815333173809,0.99999285520842,0.9864997740612,0.999622821946429,0.80187375890709,0.999898468959961
"YDL061C","YDL061C","NS",1,1,1,0.811409777179187,0.99999285520842,0.794944921107807,0.999622821946429,0.927847136864917,0.999898468959961
"YDL055C","YDL055C","NS",1,1,1,0.864201013395122,0.99999285520842,0.884618691639646,0.999622821946429,0.969790549198745,0.999898468959961
"YDL053C","YDL053C","NS",1,1,1,0.704600724958186,0.99999285520842,0.532716871155495,0.999622821946429,0.74315673628791,0.999898468959961
"YDL052C","YDL052C","NS",1,1,1,0.594010510331021,0.99999285520842,0.199067847012778,0.999622821946429,0.37070491021286,0.999898468959961
"YDL048C","YDL048C","NS",1,1,1,0.825183300671598,0.99999285520842,0.967892886652883,0.999622821946429,0.978221235611134,0.999898468959961
"YDL046W","YDL046W","NS",1,1,1,0.649934428881938,0.99999285520842,0.319360926806665,0.999622821946429,0.533919573353373,0.999898468959961
"YDL045W.A","YDL045W.A","NS",1,1,1,0.800473078674741,0.99999285520842,0.586428647062106,0.999622821946429,0.824422604050578,0.999898468959961
"YDL045C","YDL045C","NS",1,1,1,0.53763256891684,0.99999285520842,0.866240423647408,0.999622821946429,0.821608855803474,0.999898468959961
"YDL040C","YDL040C","NS",1,1,1,0.649771914677621,0.99999285520842,0.442379003454196,0.999622821946429,0.645810069472877,0.999898468959961
"YDL035C","YDL035C","NS",1,1,1,0.755315983188007,0.99999285520842,0.655639274454477,0.999622821946429,0.843233787157829,0.999898468959961
