"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDR341C","YDR341C","NS",1,1,1,0.645016804671945,0.999965230654008,0.967318926992498,0.997323471101103,0.918251732662185,0.999999709647877
"YDR342C","YDR342C","NS",1,1,1,0.780500689183075,0.999965230654008,0.0924602015333842,0.902936540365443,0.261873020188556,0.903258243879283
"YDR345C","YDR345C","NS",1,1,1,0.592629342937634,0.999965230654008,0.814685164819627,0.997323471101103,0.834356778921393,0.999999709647877
"YDR346C","YDR346C","NS",1,1,1,0.673134975097853,0.999965230654008,0.00897056150778063,0.666899519491166,0.0368922998218826,0.698069274175671
"YDR347W","YDR347W","NS",1,1,1,0.663384416433458,0.999965230654008,0.698489713087899,0.997323471101103,0.819805669765738,0.999999709647877
"YDR348C","YDR348C","NS",1,1,1,0.847624511564643,0.999965230654008,0.295371824861625,0.995191034075155,0.597078488807517,0.997011262181345
"YDR349C","YDR349C","NS",1,1,1,0.243779416328198,0.902024001767929,0.884827189204569,0.997323471101103,0.546559126237257,0.995873367855892
"YDR350C","YDR350C","NS",1,1,1,0.557659843809392,0.998104031165283,0.940004306438226,0.997323471101103,0.862773052779942,0.999999709647877
"YDR351W","YDR351W","NS",1,1,1,0.12461814975785,0.818724915199394,0.20536090332499,0.974411965709878,0.1193977333691,0.828875783442257
"YDR353W","YDR353W","NS",1,1,1,0.389286248298191,0.955677839065824,0.361207415006239,0.996213349826463,0.416459842846701,0.961630665374898
"YDR354W","YDR354W","NS",1,1,1,0.239809238439475,0.89712729434384,0.00807511810246909,0.666899519491166,0.014033494231887,0.578334459537947
"YDR357C","YDR357C","NS",1,1,1,0.667909850835056,0.999965230654008,0.214261492686436,0.974411965709878,0.421330991232648,0.964709250288171
"YDR359C","YDR359C","NS",1,1,1,0.782543126890167,0.999965230654008,0.611477051088587,0.997323471101103,0.831207184295493,0.999999709647877
"YDR361C","YDR361C","NS",1,1,1,0.850355248461101,0.999965230654008,0.0495685427647088,0.887636687169644,0.175621599502181,0.86948731345354
"YDR362C","YDR362C","NS",1,1,1,0.798676731435263,0.999965230654008,0.673852833827275,0.997323471101103,0.871622540140756,0.999999709647877
"YDR363W","YDR363W","NS",1,1,1,0.790513185547051,0.999965230654008,0.246745574519728,0.983268329796628,0.513868299225704,0.990821002990454
"YDR363W.A","YDR363W.A","NS",1,1,1,0.362289701877023,0.942330828506998,0.288133701299958,0.995191034075155,0.340267070460636,0.946427046754908
"YDR364C","YDR364C","NS",1,1,1,0.985953604321053,0.999965230654008,0.805806276163112,0.997323471101103,0.977265749716237,0.999999709647877
"YDR365C","YDR365C","NS",1,1,1,0.222608863570915,0.893260026836609,0.864251673299921,0.997323471101103,0.509493244200262,0.988611092769834
"YDR366C","YDR366C","NS",1,1,1,0.250639993352628,0.910174763998171,0.668150494948324,0.997323471101103,0.466722178252858,0.98097925084914
"YDR367W","YDR367W","NS",1,1,1,0.693815172427868,0.999965230654008,0.0888163104501154,0.902936540365443,0.233346555208956,0.902506960781629
"YDR368W","YDR368W","NS",1,1,1,0.0940853515672194,0.792029463526361,0.694619305461982,0.997323471101103,0.243634210926566,0.902506960781629
"YDR369C","YDR369C","NS",1,1,2,0.23128174765287,0.893260826905453,0.708095135936979,0.997323471101103,0.46007685594965,0.977574407696447
"YDR370C","YDR370C","NS",1,1,1,0.336033561762683,0.928443365740554,0.207850485693055,0.974411965709878,0.255735150957028,0.903258243879283
"YDR371W","YDR371W","NS",1,1,1,0.834706005387917,0.999965230654008,0.645497378690336,0.997323471101103,0.872000090585591,0.999999709647877
"YDR372C","YDR372C","NS",1,1,1,0.776773655089642,0.999965230654008,0.624368177545076,0.997323471101103,0.835943853009411,0.999999709647877
"YDR373W","YDR373W","NS",1,1,1,0.972399748798935,0.999965230654008,0.812320303751458,0.997323471101103,0.976197078907627,0.999999709647877
"YDR374W.A","YDR374W.A","NS",1,1,1,0.806714597519132,0.999965230654008,0.361151108115939,0.996213349826463,0.650646463995464,0.999999709647877
"YDR375C","YDR375C","NS",1,1,1,0.0287390165973731,0.690849891582442,0.712302816249308,0.997323471101103,0.100077062860702,0.80444363107835
"YDR376W","YDR376W","NS",1,1,1,0.452899377422008,0.979299727028238,0.0228567843468583,0.745572279718191,0.0576657908401648,0.748655296109885
"YDR377W","YDR377W","NS",1,1,1,0.306651407190553,0.921175998983226,0.14579619064307,0.959230937253146,0.18364459337099,0.874794818051416
"YDR378C","YDR378C","NS",1,1,1,0.717983795407752,0.999965230654008,0.763509842735993,0.997323471101103,0.877723898112786,0.999999709647877
"YDR379W","YDR379W","NS",1,1,1,0.0450109636934936,0.720667318726098,0.766438962688521,0.997323471101103,0.150648253111568,0.849560902179467
"YDR379C.A","YDR379C.A","NS",1,1,1,0.928868720017991,0.999965230654008,0.707088203862259,0.997323471101103,0.932899458682112,0.999999709647877
"YDR380W","YDR380W","NS",2,1,1,0.990549675980136,0.999965230654008,0.872510289958045,0.997323471101103,0.990340355161474,0.999999709647877
"YDR381W","YDR381W","NS",1,1,1,0.338240414413518,0.928443365740554,0.0742321608792552,0.902936540365443,0.117621319874429,0.828875783442257
"YDR381C.A","YDR381C.A","NS",1,1,1,0.957129058605639,0.999965230654008,0.425016833205355,0.996213349826463,0.772685962082762,0.999999709647877
"YDR382W","YDR382W","NS",1,1,1,0.0954352588762617,0.792029463526361,NA,NA,0.0954352588762617,0.80444363107835
"YDR383C","YDR383C","NS",1,1,1,0.497495584940251,0.987519802377651,0.313476910322269,0.995696352236583,0.445745662052317,0.971985200941266
"YDR384C","YDR384C","NS",1,1,1,0.636398090440436,0.999965230654008,0.0282694158683265,0.760875611340836,0.0902751466662176,0.80444363107835
"YDR385W","YDR385W","NS",1,1,1,0.169429921599384,0.848837725953572,0.735418485411523,0.997323471101103,0.384101724772176,0.95794798345469
"YDR386W","YDR386W","NS",1,1,1,0.987173780297758,0.999965230654008,0.599714720000416,0.997323471101103,0.902367069659356,0.999999709647877
"YDR387C","YDR387C","NS",1,2,3,0.784769805944256,0.999965230654008,0.752342830016886,0.997323471101103,0.901522633079975,0.999999709647877
"YDR388W","YDR388W","NS",1,1,1,0.871925991670727,0.999965230654008,0.866317424374479,0.997323471101103,0.967285735472634,0.999999709647877
"YDR389W","YDR389W","NS",1,1,1,0.994141409265403,0.999965230654008,0.747443167715118,0.997323471101103,0.963734080704731,0.999999709647877
"YDR390C","YDR390C","NS",1,1,1,0.256467661981371,0.910174763998171,0.960144705617332,0.997323471101103,0.591341209107444,0.997011262181345
"YDR391C","YDR391C","NS",1,1,1,0.973561992605483,0.999965230654008,0.41864250794238,0.996213349826463,0.773385409988771,0.999999709647877
"YDR392W","YDR392W","NS",1,1,1,0.978550332240254,0.999965230654008,0.54694893520553,0.997323471101103,0.869772090595135,0.999999709647877
