"GeneNames" "GeneIndex" "ReferenceFreq"
"YGR102C" 1285 0.0013
"YIL030C" 4174 9e-04
"YMR089C" 2314 0.0012
"YGR048W" 1245 0.0012
"YIL088C" 4132 0.001
"YBR254C" 2782 0.0014
"YJL210W" 3140 9e-04
"YDR232W" 359 8e-04
"YLR146C" 1579 5e-04
"YGR081C" 1266 0.0015
"YBL007C" 2572 0.001
"YJL081C" 3236 0.0013
"YEL032W" 3701 0.0013
"YJL063C" 3251 0.0011
"YNL001W" 3082 9e-04
"YBR026C" 2599 0.001
"YOR175C" 863 7e-04
"YGR147C" 1315 0.0016
"YGL112C" 1125 7e-04
"YDR456W" 537 0.0014
"YNL284C" 2860 9e-04
"YNR015W" 3095 7e-04
"YFR042W" 4409 0.0011
"YNR037C" 3115 5e-04
"YDR117C" 271 0.001
"YPR199C" 2143 0.0023
"YER088C" 3800 0.0017
"YGR186W" 1349 9e-04
"YMR296C" 2473 5e-04
"YGL127C" 1115 0.001
"YKL120W" 3484 0.001
"YOL147C" 609 9e-04
"YFL007W" 4369 0.0011
"YDR428C" 520 0.0012
"YPL071C" 1949 0.0014
"YKL113C" 3489 9e-04
"YJL060W" 3255 0.0015
"YOR079C" 788 8e-04
"YDL015C" 172 9e-04
"YOL014W" 716 6e-04
"YNR055C" 3131 0.001
"YFL009W" 4367 7e-04
"YLR314C" 1693 9e-04
"YIR036C" 4222 0.0012
"YLR181C" 1600 8e-04
"YJR120W" 3382 0.001
"YIL003W" 4196 0.0011
"YJL133C.A" 3196 0.0017
"YPL169C" 1876 5e-04
"YMR009W" 2254 0.0017
"YNL246W" 2889 0.0015
"YPR180W" 2130 9e-04
"YLR459W" 1798 0.002
"YML036W" 2218 0.0013
"YDL179W" 44 0.0015
"YGL211W" 1056 0.0016
"YGL181W" 1077 0.0015
"YGR084C" 1269 0.0013
"YDR309C" 418 0.001
"YNR036C" 3114 7e-04
"YKL157W" 3456 0.0011
"YCR057C" 4312 0.0011
"YKR006C" 3588 0.0012
"YCR059C" 4313 0.0012
"YPR072W" 2050 0.0011
"YBR142W" 2698 0.0013
"YPL009C" 1995 0.0022
"YDR494W" 567 7e-04
"YBR198C" 2738 0.0014
"YKL122C" 3483 9e-04
"YMR128W" 2342 0.0011
"YPL050C" 1965 0.0017
"YJR124C" 3386 9e-04
"YBR264C" 2792 7e-04
"YER118C" 3824 0.0017
"YMR221C" 2412 0.0014
"YOR042W" 762 0.0013
"YDR120C" 273 9e-04
"YBL090W" 2507 0.0016
"YMR047C" 2285 0.0011
"YFR024C.A" 4392 0.0011
"YPL250C" 1815 0.0011
"YPL173W" 1873 5e-04
"YLR347C" 1714 0.0014
"YFL001W" 4374 0.0011
"YBL042C" 2539 0.0014
"YLR295C" 1682 0.002
"YOR241W" 911 9e-04
"YDR261C" 381 0.0018
"YPL095C" 1929 0.0011
"YIL087C" 4133 0.0015
"YGR116W" 1295 0.0012
"YBL038W" 2544 0.0011
"YGR008C" 1218 0.0011
"YKL185W" 3433 8e-04
"YBR246W" 2775 0.0016
"YKR013W" 3594 0.0011
"YHR122W" 4006 6e-04
"YPL149W" 1888 0.0012
"YNL221C" 2908 0.0013
"YPL092W" 1932 0.0011
"YNL119W" 2986 0.001
"YGR108W" 1290 0.0016
"YKL126W" 3481 0.0013
"YGL171W" 1082 0.0014
"YGL041W.A" 1181 0.0011
"YHR169W" 4042 6e-04
"YLR256W" 1656 0.0011
"YKL028W" 3555 0.0011
"YCR094W" 4336 5e-04
"YNL191W" 2928 0.0016
"YML070W" 2194 0.0012
"YMR244C.A" 2433 0.0012
"YPL101W" 1922 0.0011
"YDR013W" 193 0.001
"YMR209C" 2400 0.001
"YFR005C" 4379 9e-04
"YBL017C" 2565 9e-04
"YLR380W" 1741 7e-04
"YIL070C" 4143 0.0014
"YCL063W" 4226 0.0011
"YDR208W" 344 0.001
"YHR027C" 3929 0.001
"YLR270W" 1665 0.001
"YBR207W" 2746 0.0017
"YNL219C" 2910 0.0012
"YDL235C" 4 0.001
"YLR455W" 1795 0.0013
"YDL122W" 91 9e-04
"YKL195W" 3425 7e-04
"YHR187W" 4051 0.0015
"YEL006W" 3720 8e-04
"YNL222W" 2907 0.0014
"YPL034W" 1975 0.0011
"YLR026C" 1491 5e-04
"YDR072C" 236 0.0013
"YDR294C" 403 0.0013
"YNL100W" 3001 0.0011
"YDR337W" 445 0.001
"YJR073C" 3347 3e-04
"YOR078W" 787 9e-04
"YOR267C" 934 0.0013
"YKL039W" 3548 0.0011
"YOL068C" 673 0.0013
"YML053C" 2209 0.0013
"YDR175C" 317 0.0012
"YNL213C" 2915 9e-04
"YDR059C" 225 0.0012
"YER035W" 3758 9e-04
"YIL157C" 4075 0.0012
"YJL010C" 3288 0.0013
"YKL212W" 3414 0.0011
"YKL144C" 3466 0.001
"YLR200W" 1617 0.0012
"YGR049W" 1246 7e-04
"YML105C" 2166 0.0012
"YOR008C" 736 0.0015
"YOR131C" 829 7e-04
"YOR297C" 961 0.0013
"YBR022W" 2595 8e-04
"YPL047W" 1968 8e-04
"YLL026W" 1449 9e-04
"YDL070W" 135 0.001
"YGR080W" 1265 0.002
"YGL257C" 1023 0.0011
"YNR038W" 3116 0.0011
"YLR321C" 1697 9e-04
"YNL087W" 3011 0.0013
"YJR056C" 3332 0.0011
"YIL009W" 4191 0.0011
"YDR135C" 282 6e-04
"YBL029C.A" 2553 0.0011
"YNL091W" 3008 8e-04
"YPL087W" 1936 8e-04
"YCL033C" 4249 7e-04
"YMR261C" 2444 0.0016
"YHR081W" 3975 7e-04
"YKR070W" 3641 0.0011
"YNR030W" 3107 0.0013
"YLR016C" 1481 0.0013
"YKL138C.A" 3472 9e-04
"YGR163W" 1328 8e-04
"YGR295C" 1429 0.0016
"YMR239C" 2428 9e-04
"YIR004W" 4202 7e-04
"YIL083C" 4136 8e-04
"YDR067C" 233 0.0011
"YGL047W" 1178 0.0012
"YCL031C" 4251 0.0015
"YER134C" 3838 8e-04
"YLL041C" 1439 0.0012
"YLR068W" 1521 7e-04
"YBL011W" 2568 0.0012
"YGR246C" 1397 0.0018
"YDR363W.A" 464 0.0014
"YOR344C" 996 9e-04
"YOR132W" 830 9e-04
"YNL137C" 2971 9e-04
"YPL190C" 1860 0.001
"YHR012W" 3917 0.001
"YLR002C" 1471 0.0011
"YNL197C" 2925 0.001
"YJL068C" 3248 0.0013
"YGL186C" 1075 0.0011
"YDR357C" 459 0.0014
"YDL022W" 167 0.002
"YLL027W" 1448 0.0015
"YHR104W" 3991 0.001
"YER011W" 3736 6e-04
"YOR264W" 931 6e-04
"YMR216C" 2407 0.0019
"YBR271W" 2798 9e-04
"YGR079W" 1264 7e-04
"YHR127W" 4008 0.0012
"YCR020C.A" 4285 0.0013
"YGR145W" 1313 7e-04
"YPL215W" 1843 0.0013
"YNR052C" 3128 0.0016
"YER027C" 3752 8e-04
"YGR146C" 1314 0.0011
"YDR462W" 542 0.0013
"YBR279W" 2805 7e-04
"YDR019C" 196 0.0013
"YAL060W" 4423 4e-04
"YDR150W" 294 0.001
"YKL067W" 3526 0.0012
"YKR035W.A" 3610 0.0011
"YNL123W" 2983 0.0014
"YER143W" 3845 0.001
"YER154W" 3855 0.001
"YLR399C" 1755 0.0012
"YKL114C" 3488 0.0011
"YDR162C" 305 8e-04
"YDR451C" 533 0.0015
"YNR032C.A" 3110 0.001
"YEL037C" 3696 0.0015
"YDR322W" 430 0.0011
"YBR070C" 2636 9e-04
"YDL103C" 107 0.0019
"YNR020C" 3099 0.001
"YBR139W" 2695 0.0014
"YOR020W.A" 746 9e-04
"YLR397C" 1753 9e-04
"YDR530C" 595 0.0013
"YHR113W" 3999 8e-04
"YPL011C" 1993 0.0018
"YDR127W" 277 0.0021
"YKL014C" 3569 0.0015
"YKL214C" 3412 0.0014
"YDR060W" 226 0.0014
"YDR011W" 191 0.0013
"YER062C" 3778 0.0011
"YLR222C" 1633 0.0015
"YLL039C" 1441 0.0015
"YOR280C" 947 0.0014
