"GeneNames" "GeneIndex" "ReferenceFreq"
"YBR294W" 827 0.0041
"YLR065C" 431 0.0037
"YGR094W" 364 0.0047
"YIL118W" 1211 0.0039
"YJL143W" 933 0.0037
"YOR323C" 279 0.0043
"YJR105W" 976 0.0033
"YML125C" 618 0.004
"YBL056W" 733 0.0041
"YNL239W" 849 0.0043
"YBL102W" 723 0.0027
"YKL013C" 1037 0.004
"YNR035C" 909 0.0031
"YGL077C" 324 0.0041
"YJL192C" 918 0.0056
"YLR056W" 426 0.0032
"YGL022W" 337 0.0045
"YJL034W" 948 0.0046
"YOR182C" 243 0.0041
"YHL011C" 1140 0.0038
"YNL052W" 891 0.0031
"YPR016C" 578 0.0043
"YJR118C" 978 0.0039
"YNL301C" 837 0.0044
"YPR063C" 588 0.0034
"YML004C" 649 0.0039
"YJR007W" 957 0.0033
"YMR226C" 698 0.004
"YJL167W" 927 0.0041
"YNL255C" 845 0.0029
"YPR103W" 594 0.0031
"YER026C" 1089 0.0022
"YBR088C" 775 0.0028
"YBR149W" 791 0.0043
"YML081C.A" 626 0.0047
"YJR044C" 962 0.004
"YDR002W" 61 0.0031
"YJR143C" 985 0.0042
"YDR500C" 162 0.0033
"YPL250C" 521 0.004
"YJL002C" 954 0.0043
"YOR039W" 213 0.0029
"YGR264C" 399 0.0033
"YOL109W" 185 0.0041
"YBR230C" 809 0.003
"YEL002C" 1077 0.0033
"YHR190W" 1197 0.0026
"YGR284C" 403 0.0036
"YDR378C" 138 0.0045
"YOR232W" 255 0.0029
"YER148W" 1131 0.0047
"YPR170W.B" 611 0.0033
"YMR205C" 691 0.0041
"YOR286W" 267 0.0036
"YMR195W" 687 0.0029
