"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YOR027W","YOR027W","NS",1,1,1,0.411665434916745,0.960628458666801,0.546792391757057,0.999102051502671,0.560764821450659,0.999992345144005
"YOR039W","YOR039W","NS",1,1,1,0.80050391019532,0.999937200961416,0.896838053789536,0.999102051502671,0.955837417451752,0.999992345144005
"YOR043W","YOR043W","NS",1,1,1,0.712556754904305,0.999937200961416,0.217529902376208,0.999102051502671,0.443975651976527,0.999992345144005
"YOR045W","YOR045W","NS",1,1,1,0.293733733284731,0.960628458666801,0.90497047487524,0.999102051502671,0.618014930348882,0.999992345144005
"YOR046C","YOR046C","NS",1,1,1,0.330732848770777,0.960628458666801,0.0259307755304025,0.999102051502671,0.0493881209904204,0.999992345144005
"YOR061W","YOR061W","NS",1,1,1,0.761319940058731,0.999937200961416,0.0548665683367725,0.999102051502671,0.174417062447291,0.999992345144005
"YOR063W","YOR063W","NS",1,1,1,0.809906318827355,0.999937200961416,0.662412178095473,0.999102051502671,0.870567395935142,0.999992345144005
"YOR065W","YOR065W","NS",1,1,1,0.866340225990426,0.999937200961416,0.653288418330893,0.999102051502671,0.888128184486546,0.999992345144005
"YOR067C","YOR067C","NS",1,1,2,0.36165987416004,0.960628458666801,0.396462228645953,0.999102051502671,0.421869485064643,0.999992345144005
"YOR085W","YOR085W","NS",1,1,1,0.355554201366386,0.960628458666801,0.783593859086292,0.999102051502671,0.63465762447024,0.999992345144005
"YOR091W","YOR091W","NS",1,1,1,0.982639313567871,0.999937200961416,0.91963343610885,0.999102051502671,0.995203458826615,0.999992345144005
"YOR092W","YOR092W","NS",1,1,1,0.536957641705282,0.993760736895137,0.146894196749944,0.999102051502671,0.27921134133736,0.999992345144005
"YOR095C","YOR095C","NS",1,1,1,0.436323703523239,0.961137109344942,0.0857427575420996,0.999102051502671,0.160337671725702,0.999992345144005
"YOR096W","YOR096W","NS",1,1,1,0.286117315385773,0.960628458666801,0.261249374873224,0.999102051502671,0.268616787881001,0.999992345144005
"YOR099W","YOR099W","NS",1,1,1,0.515608812594354,0.986203723262719,0.231635706213625,0.999102051502671,0.373228967565829,0.999992345144005
"YOR101W","YOR101W","NS",1,1,1,0.579779178600872,0.999937200961416,0.167706214853818,0.999102051502671,0.323847618156164,0.999992345144005
"YOR103C","YOR103C","NS",1,1,1,0.195838909113979,0.922995773211784,0.598370743231563,0.999102051502671,0.368428246230133,0.999992345144005
"YOR108W","YOR108W","NS",1,1,1,0.44130663446759,0.961137109344942,0.548944784284052,0.999102051502671,0.585712641346312,0.999992345144005
"YOR117W","YOR117W","NS",1,1,1,0.720428992272418,0.999937200961416,0.892673147210491,0.999102051502671,0.927003102001243,0.999992345144005
"YOR122C","YOR122C","NS",1,1,1,0.618770238813162,0.999937200961416,0.91039109610674,0.999102051502671,0.886615206186997,0.999992345144005
"YOR128C","YOR128C","NS",1,1,1,0.00373191418872165,0.760985832324491,0.483256933336009,0.999102051502671,0.0131978919751265,0.919034788228168
"YOR130C","YOR130C","NS",1,1,1,0.813877483336527,0.999937200961416,0.768519737900307,0.999102051502671,0.918978112834756,0.999992345144005
"YOR133W","YOR133W","NS",1,1,1,0.822391302519254,0.999937200961416,0.713991405021227,0.999102051502671,0.899808814618639,0.999992345144005
"YOR136W","YOR136W","NS",1,1,1,0.816583518225947,0.999937200961416,0.280211597377873,0.999102051502671,0.566282577731956,0.999992345144005
"YOR142W","YOR142W","NS",1,1,1,0.0165224533540816,0.760985832324491,0.858919928255997,0.999102051502671,0.0745777718850268,0.999992345144005
"YOR145C","YOR145C","NS",1,1,1,0.0670142470462178,0.834734734264635,0.422379553328421,0.999102051502671,0.129205905390778,0.999992345144005
"YOR150W","YOR150W","NS",1,1,1,0.999937200961416,0.999937200961416,0.799071540433779,0.999102051502671,0.97829586490682,0.999992345144005
"YOR157C","YOR157C","NS",1,1,1,0.697839676801328,0.999937200961416,0.942450147588463,0.999102051502671,0.933271740368583,0.999992345144005
"YOR164C","YOR164C","NS",1,1,1,0.741288276306876,0.999937200961416,0.521964955503572,0.999102051502671,0.754321156034312,0.999992345144005
"YOR167C","YOR167C","NS",1,1,1,0.308090220031527,0.960628458666801,0.653616911682445,0.999102051502671,0.524092603627483,0.999992345144005
"YOR168W","YOR168W","NS",1,1,1,0.995824684748829,0.999937200961416,0.555718435026298,0.999102051502671,0.880831405458547,0.999992345144005
"YOR176W","YOR176W","NS",1,1,2,0.383486006016609,0.960628458666801,0.827269729372655,0.999102051502671,0.681469502031271,0.999992345144005
"YOR182C","YOR182C","NS",1,1,1,0.581234045780634,0.999937200961416,0.706912394504851,0.999102051502671,0.776340271139095,0.999992345144005
"YOR184W","YOR184W","NS",1,1,1,0.0189629926278463,0.760985832324491,0.545044172357957,0.999102051502671,0.0575919413181403,0.999992345144005
"YOR187W","YOR187W","NS",1,1,1,0.976733792668257,0.999937200961416,0.654769388305355,0.999102051502671,0.925416226637311,0.999992345144005
"YOR197W","YOR197W","NS",2,1,3,0.415365335523867,0.960628458666801,0.789811869294137,0.999102051502671,0.693702673140715,0.999992345144005
"YOR198C","YOR198C","NS",1,1,1,0.191491573619439,0.919484034145977,0.328598971888038,0.999102051502671,0.236960755845834,0.999992345144005
"YOR202W","YOR202W","NS",1,1,1,0.942324897689705,0.999937200961416,0.345167329249972,0.999102051502671,0.690569138947102,0.999992345144005
"YOR206W","YOR206W","NS",1,1,1,0.751271582036475,0.999937200961416,0.228954737998659,0.999102051502671,0.474777510984075,0.999992345144005
"YOR209C","YOR209C","NS",1,1,1,0.747235462760955,0.999937200961416,0.934460062088468,0.999102051502671,0.949050291461514,0.999992345144005
"YOR222W","YOR222W","NS",1,1,1,0.0653949266636786,0.834734734264635,0.335163688233251,0.999102051502671,0.105654577088917,0.999992345144005
"YOR224C","YOR224C","NS",1,1,1,0.179688278841326,0.919484034145977,0.407548503096421,0.999102051502671,0.26466862770767,0.999992345144005
"YOR226C","YOR226C","NS",1,1,1,0.942489541889754,0.999937200961416,0.69485938897093,0.999102051502671,0.932100338265524,0.999992345144005
"YOR230W","YOR230W","NS",1,1,1,0.731053847363048,0.999937200961416,0.420820154737331,0.999102051502671,0.670296311674673,0.999992345144005
"YOR232W","YOR232W","NS",1,1,1,0.717846482234838,0.999937200961416,0.915035842595563,0.999102051502671,0.932926001393168,0.999992345144005
"YOR234C","YOR234C","NS",1,1,1,0.877028575690288,0.999937200961416,0.673189909136626,0.999102051502671,0.90151781186187,0.999992345144005
"YOR239W","YOR239W","NS",1,1,1,0.530983775242419,0.99015257490749,0.817085760862745,0.999102051502671,0.796146981636526,0.999992345144005
"YOR248W","YOR248W","NS",1,1,1,0.937887314068016,0.999937200961416,0.75558864283087,0.999102051502671,0.952706884842519,0.999992345144005
"YOR253W","YOR253W","NS",1,1,2,0.110785965891768,0.871356896332227,0.180440159833158,0.999102051502671,0.0982022661814306,0.999992345144005
"YOR254C","YOR254C","NS",1,1,1,0.977810958248914,0.999937200961416,0.742622870235064,0.999102051502671,0.958515366777089,0.999992345144005
"YOR260W","YOR260W","NS",1,1,1,0.507445036911053,0.981026856775658,0.79511324474646,0.999102051502671,0.769686504580434,0.999992345144005
"YOR261C","YOR261C","NS",1,1,1,0.214925395127984,0.940610307599621,0.968015382342534,0.999102051502671,0.534685391280885,0.999992345144005
"YOR270C","YOR270C","NS",1,1,1,0.0198679247039889,0.760985832324491,0.136280284757719,0.999102051502671,0.0187141370553503,0.919152039218551
"YOR271C","YOR271C","NS",1,1,1,0.518659298001122,0.987339205134933,0.0565298079928215,0.999102051502671,0.132803490302931,0.999992345144005
"YOR272W","YOR272W","NS",2,1,1,0.204726039031591,0.937043554994056,0.610038298568744,0.999102051502671,0.384702912966319,0.999992345144005
"YOR276W","YOR276W","NS",1,1,1,0.319406478604868,0.960628458666801,0.635278781575506,0.999102051502671,0.526553421365973,0.999992345144005
"YOR283W","YOR283W","NS",1,1,1,0.0346114779960163,0.797265615524899,0.611185000811049,0.999102051502671,0.102722326725826,0.999992345144005
"YOR285W","YOR285W","NS",2,1,2,0.419822377835978,0.960628458666801,0.289159507736567,0.999102051502671,0.377382647714476,0.999992345144005
"YOR286W","YOR286W","NS",1,1,1,0.455898391122465,0.964891248998218,0.777698177762838,0.999102051502671,0.722186384341065,0.999992345144005
"YOR293W","YOR293W","NS",1,1,1,0.986044053719289,0.999937200961416,0.164119594106128,0.999102051502671,0.456554684366585,0.999992345144005
"YOR297C","YOR297C","NS",1,1,1,0.0949334789729922,0.871356896332227,0.696159217881289,0.999102051502671,0.245635987807351,0.999992345144005
"YOR298C.A","YOR298C.A","NS",1,1,1,0.407496988602047,0.960628458666801,0.704008407348774,0.999102051502671,0.645106182006003,0.999992345144005
"YOR303W","YOR303W","NS",1,1,1,0.628294776079564,0.999937200961416,0.349479188396958,0.999102051502671,0.552465623974618,0.999992345144005
"YOR309C","YOR309C","NS",1,1,1,0.276729516317439,0.960628458666801,0.616604183917451,0.999102051502671,0.472352387822528,0.999992345144005
"YOR310C","YOR310C","NS",1,1,1,0.0367795898560792,0.797265615524899,0.308868894296386,0.999102051502671,0.0622265010338707,0.999992345144005
"YOR311C","YOR311C","NS",1,1,1,0.253241035041696,0.947871498895148,0.539378903694436,0.999102051502671,0.408515201950245,0.999992345144005
"YOR312C","YOR312C","NS",1,1,1,0.617238378613909,0.999937200961416,0.779101416670634,0.999102051502671,0.832958560246636,0.999992345144005
"YOR315W","YOR315W","NS",1,1,1,0.991958353725903,0.999937200961416,0.316936830615706,0.999102051502671,0.678175123190921,0.999992345144005
"YOR317W","YOR317W","NS",1,1,1,0.833003250544842,0.999937200961416,0.468810214332328,0.999102051502671,0.757717027073783,0.999992345144005
"YOR323C","YOR323C","NS",1,1,1,0.131362863263863,0.8856438272366,0.063083788691439,0.999102051502671,0.0480065113985459,0.999992345144005
"YOR332W","YOR332W","NS",1,1,1,0.882906648121969,0.999937200961416,0.649935463966794,0.999102051502671,0.892549160857838,0.999992345144005
"YOR335C","YOR335C","NS",1,1,1,0.191802588779218,0.919484034145977,0.122467961171634,0.999102051502671,0.11160399907514,0.999992345144005
"YOR342C","YOR342C","NS",1,1,1,0.773115436879701,0.999937200961416,0.80712678302699,0.999102051502671,0.918282490184278,0.999992345144005
