"GeneNames" "GeneIndex" "ReferenceFreq"
"YFL034C.A" 1242 0.0032
"YEL040W" 1034 0.0032
"YPR165W" 598 0.0028
"YNL244C" 813 0.0037
"YPR103W" 584 0.0045
"YOR065W" 219 0.0038
"YMR079W" 647 0.0042
"YMR215W" 675 0.0036
"YER069W" 1072 0.0045
"YAL044C" 1264 0.0038
"YMR318C" 704 0.0034
"YER120W" 1088 0.0046
"YJL143W" 901 0.0052
"YJL167W" 895 0.0035
"YDL128W" 26 0.0045
"YDL048C" 52 0.0052
"YOL139C" 178 0.0038
"YIR022W" 1200 0.0035
"YGR204W" 384 0.0049
"YBR287W" 795 0.0032
"YOL058W" 196 0.0038
"YLR229C" 460 0.0037
"YDL066W" 46 0.0044
"YER122C" 1089 0.0044
"YJL192C" 886 0.005
"YDR055W" 75 0.0046
"YOR270C" 264 0.0037
"YGR295C" 400 0.0033
"YMR235C" 682 0.0046
"YPL004C" 564 0.0041
"YER086W" 1077 0.003
"YER136W" 1095 0.0035
"YMR315W" 703 0.0034
"YDL052C" 50 0.0039
"YKR065C" 1022 0.0037
"YMR072W" 646 0.0041
"YPR187W" 605 0.0036
"YHL001W" 1111 0.0043
"YDR224C" 109 0.003
"YDL185W" 13 0.0034
"YGL191W" 304 0.0032
"YOR230W" 255 0.0046
"YLL041C" 405 0.0051
"YJR073C" 942 0.0044
"YPR167C" 599 0.0043
"YHR070W" 1135 0.0036
